t_sys,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_r,rpy_p,rpy_y
3897.088317,0.99288625,-0.00342519,-0.00694571,-0.11881457,-0.37923411,-0.33875406,-0.07030744,-1.31321967,0.28490999,9.19732571,-0.00515171,-0.01460705,-0.23816136
3897.090323,0.99287683,-0.00383600,-0.00720564,-0.11886521,-0.41119203,-0.33768877,-0.06498113,-0.67755908,1.21505737,7.75362206,-0.00590506,-0.01522115,-0.23825686
3897.092032,0.99286669,-0.00428508,-0.00746277,-0.11891843,-0.46338996,-0.33342773,-0.06604639,-0.67755908,1.21505737,7.75362206,-0.00673499,-0.01583888,-0.23835655
3897.094307,0.99285871,-0.00479703,-0.00768978,-0.11895102,-0.52197951,-0.31212243,-0.04687163,-0.76973587,2.05542207,7.60877323,-0.00769725,-0.01641169,-0.23841332
3897.096008,0.99285084,-0.00535737,-0.00792690,-0.11897670,-0.57417744,-0.34301510,-0.05219795,-0.76973587,2.05542207,7.60877323,-0.00875330,-0.01701608,-0.23845488
3897.098392,0.99284315,-0.00594306,-0.00816395,-0.11899770,-0.59441751,-0.32916668,-0.03195793,-0.76973587,2.05542207,7.60877323,-0.00985976,-0.01762639,-0.23848601
3897.100334,0.99283767,-0.00640549,-0.00832457,-0.11900753,-0.44847628,-0.21518339,-0.02556634,-0.56862289,1.73459911,8.68855762,-0.01073981,-0.01805548,-0.23849674
3897.102131,0.99283361,-0.00669019,-0.00842905,-0.11901888,-0.24820659,-0.15339807,-0.01704423,-0.56862289,1.73459911,8.68855762,-0.01128020,-0.01833083,-0.23851384
3897.104440,0.99283135,-0.00679347,-0.00850500,-0.11902656,-0.08202535,-0.09161273,-0.00639159,1.27850366,-3.86304450,12.63779354,-0.01146711,-0.01850632,-0.23852691
3897.106384,0.99283165,-0.00668237,-0.00852417,-0.11902875,0.13209277,0.01704423,0.00106526,1.27850366,-3.86304450,12.63779354,-0.01124186,-0.01851798,-0.23853320
3897.108323,0.99283445,-0.00638225,-0.00844144,-0.11902858,0.32810140,0.13954963,0.00532632,1.27850366,-3.86304450,12.63779354,-0.01066548,-0.01828227,-0.23853885
3897.110080,0.99284029,-0.00596260,-0.00831249,-0.11901093,0.46232471,0.18002968,0.02982740,1.41976166,-6.19619417,17.07784081,-0.00986302,-0.01792613,-0.23851150
3897.112310,0.99284774,-0.00544291,-0.00818394,-0.11898179,0.51984900,0.18748651,0.04261057,1.41976166,-6.19619417,17.07784081,-0.00886196,-0.01754693,-0.23846245
3897.114044,0.99285454,-0.00499880,-0.00801619,-0.11895651,0.42823625,0.21944445,0.03089266,0.88106620,-1.62566292,12.82813263,-0.00802026,-0.01710794,-0.23841982
3897.116005,0.99285787,-0.00466363,-0.00780036,-0.11895634,0.33555827,0.27270767,0.00852211,0.88106620,-1.62566292,12.82813263,-0.00740592,-0.01659960,-0.23842579
3897.118096,0.99286252,-0.00430763,-0.00752269,-0.11894822,0.33236247,0.33449298,0.02556634,0.88106620,-1.62566292,12.82813263,-0.00676506,-0.01596344,-0.23841602
3897.120075,0.99286801,-0.00391976,-0.00726824,-0.11893222,0.39414778,0.28868663,0.02876214,0.50397944,2.10689759,9.77073669,-0.00605551,-0.01536577,-0.23839043
3897.122389,0.99287361,-0.00357979,-0.00702464,-0.11891029,0.29188243,0.29507822,0.03195793,0.50397944,2.10689759,9.77073669,-0.00543857,-0.01480104,-0.23835181
3897.124151,0.99288040,-0.00329272,-0.00679294,-0.11887604,0.22903183,0.25140238,0.03408846,-0.52433020,-0.34476504,9.45230865,-0.00492404,-0.01427248,-0.23828733
3897.126174,0.99289030,-0.00304112,-0.00655367,-0.11881371,0.20879181,0.26312029,0.08415588,-0.52433020,-0.34476504,9.45230865,-0.00448209,-0.01373723,-0.23816556
3897.128158,0.99290264,-0.00283643,-0.00635267,-0.11872648,0.17470334,0.19920443,0.09267800,-0.52433020,-0.34476504,9.45230865,-0.00412451,-0.01328908,-0.23799278
3897.130130,0.99291480,-0.00270481,-0.00615964,-0.11863717,0.07669903,0.19707389,0.09374326,-1.34195006,-1.17435598,7.63870049,-0.00391011,-0.01287414,-0.23781471
3897.131992,0.99292642,-0.00261881,-0.00601363,-0.11854929,0.06072007,0.12783171,0.09480853,-1.34195006,-1.17435598,7.63870049,-0.00377506,-0.01256344,-0.23763888
3897.134083,0.99293917,-0.00256127,-0.00587650,-0.11845057,0.04793689,0.12889698,0.09693905,-0.95408940,0.40940848,8.65982723,-0.00369451,-0.01227709,-0.23744087
3897.136001,0.99295008,-0.00248900,-0.00573442,-0.11836802,0.05858954,0.13848436,0.08096009,-0.95408940,0.40940848,8.65982723,-0.00358563,-0.01197751,-0.23727554
3897.138270,0.99295866,-0.00242605,-0.00561243,-0.11830339,0.04154531,0.09374326,0.05965480,-0.78529817,0.39504328,7.92121649,-0.00349024,-0.01172010,-0.23714618
3897.140189,0.99296421,-0.00240186,-0.00555439,-0.11826012,0.00106526,0.02556634,0.04048004,-0.78529817,0.39504328,7.92121649,-0.00345644,-0.01159897,-0.23705937
3897.142198,0.99296981,-0.00240666,-0.00552360,-0.11821420,-0.01278317,-0.00426106,0.05006742,-0.78529817,0.39504328,7.92121649,-0.00347379,-0.01153879,-0.23696683
3897.144242,0.99297684,-0.00241744,-0.00550859,-0.11815511,-0.03515372,-0.02343581,0.05965480,-1.17196178,1.29406607,8.10437298,-0.00349943,-0.01151133,-0.23684768
3897.146215,0.99298507,-0.00245236,-0.00551849,-0.11808497,-0.06391586,-0.04900216,0.06604639,-1.17196178,1.29406607,8.10437298,-0.00356725,-0.01153898,-0.23670605
3897.148403,0.99299324,-0.00256297,-0.00557589,-0.11801091,-0.12463593,-0.11291802,0.07243797,-1.23660517,0.19153613,7.06409216,-0.00377427,-0.01167882,-0.23655553
3897.150041,0.99300045,-0.00267964,-0.00565567,-0.11794423,-0.12676646,-0.12570119,0.05645901,-1.23660517,0.19153613,7.06409216,-0.00398796,-0.01186453,-0.23641981
3897.152006,0.99300826,-0.00281179,-0.00570477,-0.11787303,-0.14700648,-0.09800432,0.06604639,-1.23660517,0.19153613,7.06409216,-0.00423969,-0.01199292,-0.23627478
3897.154174,0.99301529,-0.00295455,-0.00578652,-0.11780634,-0.14913701,-0.13741909,0.05965480,-0.92176765,-0.19632454,8.17260742,-0.00450480,-0.01218865,-0.23613863
3897.156344,0.99302173,-0.00308576,-0.00587669,-0.11774396,-0.12783171,-0.14594121,0.05219795,-0.92176765,-0.19632454,8.17260742,-0.00474495,-0.01239833,-0.23601125
3897.158299,0.99302584,-0.00317313,-0.00602107,-0.11769996,-0.08202535,-0.19174758,0.02876214,-0.02753332,0.15562311,7.86734676,-0.00488506,-0.01270546,-0.23592129
3897.160009,0.99302822,-0.00324062,-0.00619101,-0.11766969,-0.05752427,-0.20879181,0.02024002,-0.02753332,0.15562311,7.86734676,-0.00497951,-0.01305871,-0.23585917
3897.161991,0.99303007,-0.00328130,-0.00639276,-0.11764203,-0.02237055,-0.21944445,0.02130529,-0.02753332,0.15562311,7.86734676,-0.00501323,-0.01346885,-0.23580253
3897.164074,0.99303341,-0.00331110,-0.00656844,-0.11760402,-0.01704423,-0.18535599,0.03408846,0.02154781,-0.40581718,7.76918459,-0.00503162,-0.01382459,-0.23572527
3897.166068,0.99303722,-0.00331668,-0.00673804,-0.11756185,0.01491370,-0.18855178,0.03515372,0.02154781,-0.40581718,7.76918459,-0.00500342,-0.01416255,-0.23563996
3897.168049,0.99304110,-0.00328820,-0.00690247,-0.11751886,0.05432848,-0.16192017,0.03941478,0.09935937,-1.32519066,8.35576439,-0.00490883,-0.01448223,-0.23555346
3897.170106,0.99304920,-0.00329518,-0.00698260,-0.11744571,-0.01384844,-0.07456850,0.07243797,0.09935937,-1.32519066,8.35576439,-0.00490494,-0.01464267,-0.23540594
3897.172328,0.99305582,-0.00332122,-0.00703021,-0.11738615,-0.00639159,-0.07243797,0.05326322,0.09935937,-1.32519066,8.35576439,-0.00494637,-0.01474304,-0.23528551
3897.173935,0.99305749,-0.00324225,-0.00718048,-0.11736569,0.13209277,-0.17576861,0.00639159,0.90740246,0.02992752,8.60835266,-0.00475455,-0.01502287,-0.23524524
3897.175961,0.99305719,-0.00307105,-0.00739597,-0.11735941,0.21837918,-0.19281285,0.00639159,0.90740246,0.02992752,8.60835266,-0.00436402,-0.01541068,-0.23523495
3897.177961,0.99305743,-0.00293822,-0.00756844,-0.11734913,0.13954963,-0.13635384,0.00319579,1.46884274,-0.76494741,8.63109684,-0.00405985,-0.01572204,-0.23521613
3897.180025,0.99306017,-0.00285733,-0.00765850,-0.11732267,0.07669903,-0.06178533,0.02769687,1.46884274,-0.76494741,8.63109684,-0.00387847,-0.01588184,-0.23516409
3897.182401,0.99306577,-0.00273408,-0.00773458,-0.11727294,0.15552859,-0.05858954,0.05965480,1.46884274,-0.76494741,8.63109684,-0.00361661,-0.01600385,-0.23506583
3897.184374,0.99307251,-0.00255922,-0.00783431,-0.11721358,0.21624866,-0.07243797,0.05539374,0.73861122,-1.50954413,8.96389103,-0.00324683,-0.01616074,-0.23494908
3897.186057,0.99307942,-0.00238334,-0.00790807,-0.11715366,0.18002968,-0.03302319,0.06498113,0.73861122,-1.50954413,8.96389103,-0.00288117,-0.01626584,-0.23483123
3897.188386,0.99308538,-0.00221668,-0.00796291,-0.11710292,0.17576861,-0.01704423,0.04367584,0.81402856,-0.53869539,10.37287903,-0.00253809,-0.01633559,-0.23473179
3897.190249,0.99309236,-0.00207379,-0.00792392,-0.11704972,0.13741909,0.09054746,0.05432848,0.81402856,-0.53869539,10.37287903,-0.00226424,-0.01622455,-0.23462687
3897.192092,0.99310082,-0.00196668,-0.00783522,-0.11698518,0.08841694,0.11291802,0.07456850,0.81402856,-0.53869539,10.37287903,-0.00207328,-0.01602316,-0.23449844
3897.194092,0.99310881,-0.00186485,-0.00778288,-0.11692249,0.10546117,0.05645901,0.05752427,0.86191261,1.88543379,10.69011021,-0.00188425,-0.01589525,-0.23437367
3897.196155,0.99311501,-0.00170089,-0.00779700,-0.11687125,0.17363809,0.00958738,0.04900216,0.86191261,1.88543379,10.69011021,-0.00155607,-0.01588488,-0.23427303
3897.198040,0.99312347,-0.00144922,-0.00782091,-0.11680056,0.24288027,0.01810949,0.07456850,0.68234748,-1.22702837,9.52054310,-0.00105167,-0.01587346,-0.23413464
3897.200111,0.99313533,-0.00123636,-0.00780509,-0.11670350,0.18322547,0.05113269,0.10546117,0.68234748,-1.22702837,9.52054310,-0.00063406,-0.01579226,-0.23394243
3897.202324,0.99314719,-0.00108427,-0.00774113,-0.11660787,0.13528857,0.08948220,0.10865696,0.68234748,-1.22702837,9.52054310,-0.00034837,-0.01562967,-0.23375195
3897.203992,0.99316061,-0.00094586,-0.00765902,-0.11650015,0.12357066,0.10439590,0.10759170,0.72304893,-0.82121116,10.15021801,-0.00009424,-0.01543427,-0.23353685
3897.206318,0.99317247,-0.00083494,-0.00758500,-0.11640559,0.09161273,0.07989483,0.09906958,0.72304893,-0.82121116,10.15021801,0.00010741,-0.01526140,-0.23334785
3897.208360,0.99318475,-0.00077364,-0.00749440,-0.11630679,0.03941478,0.10546117,0.10120011,0.93613285,0.87388361,10.67694283,0.00020659,-0.01506719,-0.23314942
3897.210200,0.99319845,-0.00073594,-0.00738476,-0.11619676,0.01384844,0.12570119,0.11824434,0.93613285,0.87388361,10.67694283,0.00025433,-0.01484064,-0.23292798
3897.212177,0.99321103,-0.00069159,-0.00731613,-0.11609409,0.03728425,0.06285059,0.10652643,0.93613285,0.87388361,10.67694283,0.00032497,-0.01469404,-0.23272163
3897.214151,0.99322230,-0.00062559,-0.00729368,-0.11599943,0.06285059,0.02450108,0.09587379,0.05027824,1.17794728,10.19929886,0.00044947,-0.01463415,-0.23253189
3897.216083,0.99323392,-0.00052712,-0.00730464,-0.11589887,0.07776430,0.00745685,0.10226537,0.05027824,1.17794728,10.19929886,0.00064616,-0.01463314,-0.23233080
3897.218450,0.99324828,-0.00046862,-0.00725609,-0.11578004,0.01810949,0.07882956,0.12250540,0.02274492,-0.16160862,9.26675797,0.00074938,-0.01452322,-0.23209217
3897.220548,0.99325645,-0.00045644,-0.00720363,-0.11571337,-0.00426106,0.10546117,0.13422330,0.02274492,-0.16160862,9.26675797,0.00076047,-0.01441623,-0.23195790
3897.222218,0.99327904,-0.00043226,-0.00707471,-0.11552752,-0.00745685,0.08309062,0.12783171,0.02274492,-0.16160862,9.26675797,0.00077602,-0.01415467,-0.23158346
3897.224312,0.99329334,-0.00040898,-0.00700949,-0.11540832,0.00958738,0.05858954,0.11717907,0.20949265,0.30645782,10.26274586,0.00080552,-0.01401982,-0.23134351
3897.226538,0.99330628,-0.00040925,-0.00695801,-0.11529962,-0.02663161,0.05006742,0.11185275,0.20949265,0.30645782,10.26274586,0.00079157,-0.01391769,-0.23112440
3897.228198,0.99331814,-0.00045743,-0.00689827,-0.11520133,-0.07350324,0.04793689,0.08202535,0.26934770,0.76734167,10.30464458,0.00068069,-0.01381018,-0.23092560
3897.230332,0.99333209,-0.00051711,-0.00680741,-0.11508640,-0.09800432,0.08202535,0.12570119,0.26934770,0.76734167,10.30464458,0.00053960,-0.01364349,-0.23069304
3897.232308,0.99334514,-0.00054623,-0.00672825,-0.11497761,-0.04048004,0.06391586,0.10120011,0.26934770,0.76734167,10.30464458,0.00046206,-0.01349296,-0.23047331
3897.234123,0.99335867,-0.00055207,-0.00667169,-0.11486460,-0.02024002,0.04900216,0.10439590,-0.25258827,0.18435353,9.83059216,0.00043592,-0.01338199,-0.23024552
3897.236323,0.99337089,-0.00057896,-0.00660746,-0.11476083,-0.05858954,0.05539374,0.10120011,-0.25258827,0.18435353,9.83059216,0.00036634,-0.01326058,-0.23003595
3897.238331,0.99338293,-0.00061191,-0.00654053,-0.11466070,-0.06604639,0.05219795,0.09587379,0.09097967,0.44292730,8.70292282,0.00028419,-0.01313519,-0.22983372
3897.240026,0.99339378,-0.00061303,-0.00651726,-0.11456837,-0.01491370,0.01065264,0.09267800,0.09097967,0.44292730,8.70292282,0.00027540,-0.01308925,-0.22964774
3897.242002,0.99340415,-0.00064004,-0.00649390,-0.11447928,-0.04474110,0.01171791,0.09054746,0.09097967,0.44292730,8.70292282,0.00021522,-0.01304905,-0.22946793
3897.244186,0.99341482,-0.00069460,-0.00646505,-0.11438770,-0.08415588,0.02130529,0.08841694,0.36152446,0.23822308,9.38287640,0.00009900,-0.01300423,-0.22928275
3897.246119,0.99341965,-0.00073561,-0.00644633,-0.11434758,-0.10120011,0.02237055,0.07776430,0.36152446,0.23822308,9.38287640,0.00001272,-0.01297642,-0.22920144
3897.248218,0.99343294,-0.00085363,-0.00637428,-0.11423443,-0.10865696,0.02130529,0.08096009,0.17836803,0.34955344,9.34097767,-0.00023975,-0.01286022,-0.22897190
3897.250319,0.99344176,-0.00092896,-0.00634122,-0.11415899,-0.09906958,0.00532632,0.07350324,0.17836803,0.34955344,9.34097767,-0.00039795,-0.01281172,-0.22881898
3897.252314,0.99345028,-0.00099991,-0.00630334,-0.11408635,-0.10546117,0.04048004,0.07669903,0.17836803,0.34955344,9.34097767,-0.00054852,-0.01275260,-0.22867176
3897.254328,0.99345809,-0.00105120,-0.00625396,-0.11402059,-0.05965480,0.03195793,0.05752427,-0.31962591,0.02873042,8.80467701,-0.00066254,-0.01266615,-0.22853860
3897.256308,0.99346125,-0.00107555,-0.00623475,-0.11399397,-0.06604639,0.02556634,0.05113269,-0.31962591,0.02873042,8.80467701,-0.00071565,-0.01263352,-0.22848469
3897.258007,0.99346989,-0.00112781,-0.00618004,-0.11392186,-0.05539374,0.02769687,0.04474110,0.10534488,0.04548983,9.43435192,-0.00083288,-0.01253666,-0.22833878
3897.260047,0.99347508,-0.00115498,-0.00614340,-0.11387746,-0.04474110,0.02450108,0.05113269,0.10534488,0.04548983,9.43435192,-0.00089576,-0.01247001,-0.22824897
3897.262346,0.99348003,-0.00118432,-0.00609253,-0.11383697,-0.03941478,0.04474110,0.03941478,0.10534488,0.04548983,9.43435192,-0.00096616,-0.01237556,-0.22816701
3897.264335,0.99348491,-0.00121445,-0.00604833,-0.11379641,-0.04793689,0.03941478,0.04048004,0.43574470,-0.34955344,8.61553478,-0.00103661,-0.01229456,-0.22808489
3897.266315,0.99348992,-0.00123574,-0.00599592,-0.11375565,-0.04474110,0.04261057,0.03941478,0.43574470,-0.34955344,8.61553478,-0.00109134,-0.01219521,-0.22800250
3897.268314,0.99349326,-0.00127661,-0.00593153,-0.11372852,-0.05752427,0.04900216,0.01810949,-0.00718261,0.13886370,9.46667385,-0.00118752,-0.01207653,-0.22794729
3897.270319,0.99349719,-0.00133192,-0.00586995,-0.11369736,-0.07456850,0.05326322,0.03089266,-0.00718261,0.13886370,9.46667385,-0.00131181,-0.01196671,-0.22788380
3897.272355,0.99350137,-0.00138367,-0.00582574,-0.11366224,-0.05858954,0.03089266,0.03515372,-0.00718261,0.13886370,9.46667385,-0.00142512,-0.01189058,-0.22781244
3897.274369,0.99350476,-0.00141484,-0.00577738,-0.11363442,-0.04367584,0.04474110,0.02450108,-0.08379706,0.42257661,8.42040730,-0.00149839,-0.01180153,-0.22775601
3897.276030,0.99350822,-0.00144597,-0.00572299,-0.11360668,-0.05113269,0.04687163,0.01917476,-0.08379706,0.42257661,8.42040730,-0.00157293,-0.01170048,-0.22769976
3897.278002,0.99351096,-0.00147139,-0.00567827,-0.11358469,-0.04474110,0.02876214,0.01810949,0.22505496,-0.25139117,8.71010590,-0.00163386,-0.01161736,-0.22765516
3897.280362,0.99351299,-0.00149611,-0.00563455,-0.11356856,-0.04048004,0.04154531,0.01597896,0.22505496,-0.25139117,8.71010590,-0.00169311,-0.01153607,-0.22762235
3897.282349,0.99351549,-0.00152616,-0.00557367,-0.11354946,-0.04154531,0.05326322,0.02024002,0.22505496,-0.25139117,8.71010590,-0.00176687,-0.01142189,-0.22758350
3897.284354,0.99351746,-0.00155051,-0.00552400,-0.11353400,-0.04367584,0.04793689,0.01704423,0.14963761,-0.36152446,8.71968269,-0.00182672,-0.01132869,-0.22755207
3897.286355,0.99352014,-0.00157502,-0.00548346,-0.11351206,-0.03195793,0.02769687,0.02130529,0.14963761,-0.36152446,8.71968269,-0.00188487,-0.01125367,-0.22750759
3897.288357,0.99352306,-0.00157622,-0.00541974,-0.11348987,-0.01171791,0.05965480,0.01278317,-0.07900865,-0.11611878,9.24401283,-0.00190198,-0.01112728,-0.22746289
3897.290388,0.99352443,-0.00159374,-0.00536117,-0.11348052,-0.03195793,0.05219795,0.00852211,-0.07900865,-0.11611878,9.24401283,-0.00195018,-0.01101484,-0.22744383
3897.292369,0.99352616,-0.00161362,-0.00529646,-0.11346802,-0.03515372,0.05219795,0.01597896,0.04429273,0.42137951,8.82742214,-0.00200451,-0.01089074,-0.22741842
3897.294011,0.99352747,-0.00162940,-0.00522858,-0.11345987,-0.02663161,0.05965480,0.00852211,0.04429273,0.42137951,8.82742214,-0.00205136,-0.01075944,-0.22740182
3897.296041,0.99352920,-0.00166038,-0.00515518,-0.11344727,-0.06285059,0.07350324,0.01065264,0.04429273,0.42137951,8.82742214,-0.00212972,-0.01062058,-0.22737610
3897.298162,0.99353045,-0.00169041,-0.00507584,-0.11343955,-0.05858954,0.06711165,0.00319579,-0.03950433,0.08619126,8.93156910,-0.00220746,-0.01046972,-0.22736023
3897.300335,0.99353075,-0.00173081,-0.00501074,-0.11343932,-0.06178533,0.05539374,-0.00745685,-0.03950433,0.08619126,8.93156910,-0.00230252,-0.01034952,-0.22735937
3897.302341,0.99353158,-0.00177459,-0.00493859,-0.11343385,-0.06391586,0.05645901,0.00745685,0.03830723,-0.34596214,9.17577839,-0.00240594,-0.01021607,-0.22734790
3897.304356,0.99353188,-0.00181978,-0.00486708,-0.11343420,-0.06391586,0.06285059,0.00213053,0.03830723,-0.34596214,9.17577839,-0.00251196,-0.01008421,-0.22734816
3897.306076,0.99353319,-0.00186395,-0.00478972,-0.11342515,-0.05539374,0.06924218,0.00532632,0.03830723,-0.34596214,9.17577839,-0.00261738,-0.00994049,-0.22732955
3897.308357,0.99353343,-0.00190074,-0.00472627,-0.11342502,-0.05752427,0.05539374,0.00532632,0.18315643,-0.15442601,8.97346783,-0.00270489,-0.00982277,-0.22732894
3897.310369,0.99353445,-0.00193875,-0.00465354,-0.11341869,-0.04580637,0.05965480,0.00852211,0.18315643,-0.15442601,8.97346783,-0.00279697,-0.00968684,-0.22731589
3897.312018,0.99353582,-0.00196938,-0.00459705,-0.11340906,-0.04580637,0.04474110,0.00213053,0.14245500,0.06464344,8.91002178,-0.00287074,-0.00958151,-0.22729625
3897.314238,0.99353695,-0.00200813,-0.00452384,-0.11340113,-0.06072007,0.07243797,0.00852211,0.14245500,0.06464344,8.91002178,-0.00296441,-0.00944479,-0.22728002
3897.316093,0.99353677,-0.00202890,-0.00445633,-0.11340510,-0.02450108,0.05752427,-0.00426106,0.14245500,0.06464344,8.91002178,-0.00302097,-0.00931537,-0.22728784
3897.317984,0.99353677,-0.00204481,-0.00439021,-0.11340703,-0.03941478,0.05858954,0.00106526,0.03351882,-0.20111294,9.52413464,-0.00306756,-0.00918758,-0.22729166
3897.320334,0.99353659,-0.00207819,-0.00431704,-0.11341138,-0.04580637,0.07030744,-0.00426106,0.03351882,-0.20111294,9.52413464,-0.00315045,-0.00904979,-0.22730020
3897.322393,0.99353516,-0.00210524,-0.00425854,-0.11342514,-0.03728425,0.05539374,-0.01704423,0.05626374,-0.16879122,9.33499241,-0.00321735,-0.00893972,-0.22732770
3897.324389,0.99353445,-0.00213512,-0.00418614,-0.11343326,-0.03834952,0.06391586,-0.00852211,0.05626374,-0.16879122,9.33499241,-0.00329306,-0.00880265,-0.22734387
3897.326351,0.99353415,-0.00214841,-0.00412248,-0.11343785,-0.02450108,0.05219795,-0.00213053,0.05626374,-0.16879122,9.33499241,-0.00333388,-0.00867917,-0.22735310
3897.328036,0.99353367,-0.00215764,-0.00406529,-0.11344451,-0.01704423,0.04261057,-0.01491370,-0.07900865,-0.28251579,9.10993767,-0.00336513,-0.00856766,-0.22736655
3897.330006,0.99353248,-0.00216594,-0.00401799,-0.11345580,-0.01171791,0.03621899,-0.01597896,-0.07900865,-0.28251579,9.10993767,-0.00339226,-0.00847558,-0.22738925
3897.332328,0.99353081,-0.00215811,-0.00397600,-0.11347260,0.00639159,0.03834952,-0.01597896,-0.05506664,-0.18914193,9.26915169,-0.00338609,-0.00839043,-0.22742319
3897.334311,0.99352998,-0.00214129,-0.00394589,-0.11348091,0.00958738,0.03515372,-0.00745685,-0.05506664,-0.18914193,9.26915169,-0.00335942,-0.00832681,-0.22744010
3897.336007,0.99352908,-0.00213770,-0.00390018,-0.11349080,0.00639159,0.04367584,-0.01491370,-0.05506664,-0.18914193,9.26915169,-0.00336259,-0.00823519,-0.22746012
3897.338136,0.99352938,-0.00213255,-0.00386923,-0.11348934,-0.00213053,0.02130529,0.00213053,0.09576806,-0.08379706,9.47505283,-0.00335940,-0.00817252,-0.22745730
3897.340347,0.99352765,-0.00212543,-0.00384034,-0.11350590,0.00000000,0.02450108,-0.01810949,0.09576806,-0.08379706,9.47505283,-0.00335167,-0.00811355,-0.22749071
3897.342352,0.99352652,-0.00211866,-0.00380616,-0.11351672,0.00106526,0.02663161,-0.01597896,-0.00478840,-0.36511576,9.53251362,-0.00334588,-0.00804413,-0.22751258
3897.344335,0.99352461,-0.00212164,-0.00376445,-0.11353490,-0.01491370,0.04048004,-0.01171791,-0.00478840,-0.36511576,9.53251362,-0.00336113,-0.00796200,-0.22754923
3897.346110,0.99352401,-0.00211932,-0.00373805,-0.11354127,0.00106526,0.01810949,-0.00958738,-0.00478840,-0.36511576,9.53251362,-0.00336245,-0.00790903,-0.22756213
3897.348035,0.99352187,-0.00211984,-0.00371408,-0.11356025,-0.01278317,0.02556634,-0.02130529,-0.03351882,-0.25977087,9.69172859,-0.00336879,-0.00786158,-0.22760035
3897.350396,0.99352008,-0.00212387,-0.00367827,-0.11357778,-0.00852211,0.01917476,-0.01704423,-0.03351882,-0.25977087,9.69172859,-0.00338478,-0.00779139,-0.22763567
3897.352316,0.99351823,-0.00214232,-0.00366438,-0.11359303,-0.03089266,0.00745685,-0.01384844,0.10654198,0.13766660,9.35773754,-0.00342448,-0.00776804,-0.22766624
3897.354096,0.99351698,-0.00216148,-0.00363255,-0.11360487,-0.01704423,0.03621899,-0.01278317,0.10654198,0.13766660,9.35773754,-0.00346969,-0.00770918,-0.22768998
3897.356186,0.99351567,-0.00215716,-0.00359788,-0.11361776,-0.00319579,0.02024002,-0.02024002,0.10654198,0.13766660,9.35773754,-0.00346889,-0.00763935,-0.22771603
3897.358183,0.99351460,-0.00216583,-0.00357040,-0.11362814,-0.01810949,0.01810949,-0.00745685,0.05985504,-0.31483752,9.72883892,-0.00349229,-0.00758676,-0.22773694
3897.360176,0.99351406,-0.00217029,-0.00355194,-0.11363266,-0.00852211,0.00639159,-0.00745685,0.05985504,-0.31483752,9.72883892,-0.00350530,-0.00755111,-0.22774599
3897.362405,0.99351370,-0.00216596,-0.00352900,-0.11363743,0.00000000,0.01704423,-0.00213053,-0.11611878,-0.52911860,9.52413464,-0.00350188,-0.00750455,-0.22775570
3897.364109,0.99351388,-0.00215488,-0.00350664,-0.11363652,0.00958738,0.01384844,-0.00106526,-0.11611878,-0.52911860,9.52413464,-0.00348494,-0.00745760,-0.22775400
3897.366196,0.99351376,-0.00214354,-0.00348170,-0.11363777,0.01491370,0.02343581,0.01065264,-0.11611878,-0.52911860,9.52413464,-0.00346808,-0.00740548,-0.22775660
3897.368233,0.99351370,-0.00213562,-0.00345647,-0.11363950,-0.00213053,0.02237055,-0.00319579,0.04429273,-0.45968673,8.73763943,-0.00345804,-0.00735355,-0.22776021
3897.370514,0.99351394,-0.00213291,-0.00344617,-0.11363820,0.00319579,0.01491370,0.00106526,0.04429273,-0.45968673,8.73763943,-0.00345501,-0.00733247,-0.22775763
3897.372285,0.99351496,-0.00211660,-0.00344180,-0.11362976,0.01384844,0.00000000,0.00532632,0.20949265,-0.38786069,8.78552341,-0.00342366,-0.00732003,-0.22774076
3897.374298,0.99351674,-0.00210206,-0.00342698,-0.11361455,0.00532632,0.02024002,0.01810949,0.20949265,-0.38786069,8.78552341,-0.00339826,-0.00728723,-0.22771028
3897.376337,0.99351853,-0.00209940,-0.00338845,-0.11360059,0.00852211,0.03408846,0.00319579,0.20949265,-0.38786069,8.78552341,-0.00340183,-0.00721002,-0.22768226
3897.378180,0.99352092,-0.00209302,-0.00335653,-0.11358076,0.00426106,0.03515372,0.02769687,-0.00359130,-0.34715924,8.95910263,-0.00339653,-0.00714507,-0.22764246
3897.380211,0.99352336,-0.00208607,-0.00333504,-0.11355969,0.00532632,0.01917476,0.01491370,-0.00359130,-0.34715924,8.95910263,-0.00338777,-0.00710074,-0.22760013
3897.382551,0.99352437,-0.00207645,-0.00331959,-0.11355174,0.01597896,0.02769687,0.01491370,-0.00359130,-0.34715924,8.95910263,-0.00337220,-0.00706782,-0.22758423
3897.384336,0.99352765,-0.00202882,-0.00328975,-0.11352484,0.02343581,0.02769687,0.02663161,-0.12689269,-0.52911860,9.55166721,-0.00328453,-0.00699762,-0.22753045
3897.386307,0.99352974,-0.00200267,-0.00324956,-0.11350765,0.02556634,0.02876214,0.01171791,-0.12689269,-0.52911860,9.55166721,-0.00324181,-0.00691176,-0.22749607
3897.388281,0.99353135,-0.00196845,-0.00322684,-0.11349508,0.04048004,0.01384844,0.01278317,-0.03471592,-0.22026655,8.78552341,-0.00317905,-0.00685881,-0.22747104
