interval_ms
1.95869
2.00678
2.04677
1.84821
2.05897
1.96921
2.22741
2.06896
2.15101
1.55772
2.01185
2.08116
2.18415
1.84895
2.04646
1.93477
1.99972
1.98294
1.98412
1.81446
2.13896
2.01344
2.0297
1.95623
2.04378
1.99125
1.97528
2.30705
1.92963
1.9471
1.83491
2.14267
1.82226
1.86247
2.3293
1.88294
1.9745
2.04964
1.89904
2.03579
2.17195
1.86053
2.1947
1.78932
2.00158
2.00458
2.01126
1.8384
2.00488
2.08667
2.02506
1.9916
2.03459
2.14151
2.06906
1.83881
1.76049
2.40141
1.94411
1.98509
1.80967
2.09586
1.98577
2.12367
1.70612
2.34548
2.01092
2.01569
1.96294
1.69264
2.22785
1.68932
1.87766
1.95619
2.05826
2.03302
1.94805
1.9636
1.96655
2.0007
2.00752
1.98341
2.01063
1.99103
2.13721
1.9985
2.00453
2.11177
2.09688
2.25401
1.82805
2.13947
1.84541
1.98918
1.95594
1.99231
1.86987
2.30351
1.89142
2.04928
2.12914
1.81348
2.19866
1.97175
2.03566
1.97885
2.02173
2.0001
1.93543
1.99603
1.69457
2.17649
2.20534
1.89636
2.02636
2.09559
2.02712
2.00254
1.66373
2.10099
2.11208
2.00232
2.03464
1.98064
1.99046
1.79534
1.74751
2.06648
2.13072
2.26631
2.0222
2.01468
1.99685
1.971
2.04393
1.91569
1.69474
2.13334
2.19244
2.02348
2.02694
1.9925
2.00398
1.98238
1.98159
1.77989
2.08468
2.2403
1.98351
2.00269
1.90226
1.99328
2.06669
1.92995
1.75791
2.24837
1.72923
2.32399
1.94762
1.84071
2.1959
2.03391
1.95421
1.83632
1.91233
2.2939
1.95395
1.8476
2.10191
2.07016
1.9893
1.97531
1.78697
1.86332
2.14375
2.01261
1.76255
2.38992
1.83972
2.00106
1.97663
2.00437
2.08991
1.97375
1.84818
2.09103
2.16118
2.02808
1.62407
2.34769
1.82113
2.31918
1.78959
1.95688
1.99341
2.20377
1.72109
2.06209
2.05301
2.01434
1.90248
1.8557
2.04102
1.96785
2.34427
1.85732
2.03259
2.05587
1.88057
2.18
1.69656
2.28524
1.66906
2.14353
1.93507
1.93888
2.24013
1.91303
2.23569
1.81264
1.86075
2.26126
1.82305
1.84247
1.98714
2.01178
1.99234
2.11393
2.09346
1.98973
2.20234
1.72734
2.24089
1.85716
1.91647
1.79943
2.27002
2.21951
1.77052
1.98878
1.98506
2.019
2.01183
1.98466
1.85239
2.13156
2.0217
2.20954
1.75425
2.02412
1.96106
2.00295
2.00602
2.0553
2.17365
1.81035
2.20153
1.84791
2.1329
1.9272
1.84837
2.16161
1.81357
1.9579
2.09546
1.87571
2.12592
2.23636
1.95108
1.83249
1.79531
2.1811
2.20792
1.87128
2.03217
2.07453
2.02093
2.05502
1.94696
1.84011
2.19446
1.99467
1.94007
2.04215
1.67083
2.08715
2.24972
1.97208
1.7471
2.24301
2.03756
2.00249
1.9823
1.62398
2.35674
2.00957
1.91027
1.90736
1.8685
2.03966
2.02519
2.00316
2.02436
1.90533
2.03398
2.18252
1.66075
2.20969
2.15412
1.99925
1.76811
1.93545
2.25173
2.10447
1.69001
2.22429
2.08465
2.04202
1.95024
1.84368
1.8903
2.04471
2.05703
2.01565
1.92385
1.99193
2.00617
2.06388
1.93164
1.93967
2.06547
1.98162
2.07534
2.16622
1.89271
1.90486
2.0436
2.15759
1.83622
2.02974
1.97179
2.17416
1.8399
2.17162
1.81721
1.9844
2.1738
1.97755
1.75666
1.85647
1.99155
2.00554
2.2039
1.95962
1.97548
2.25046
2.01279
2.02423
2.0133
1.8098
1.80523
2.37979
1.89764
2.0399
2.08128
1.99167
1.99062
2.05295
1.7757
1.8851
2.09941
2.16975
2.06174
1.9078
2.05853
1.97717
1.68931
2.22072
1.68305
1.97561
2.19945
1.9914
2.02116
1.99531
1.99809
2.02567
2.23815
1.88585
2.01563
1.90272
1.85986
2.05192
1.89132
2.07317
1.96796
1.99657
1.91608
2.24314
1.7791
2.08806
2.01084
1.84023
2.18386
1.99264
2.00792
2.04802
1.9937
2.05746
2.00505
1.98185
2.00188
1.96908
2.05765
1.91689
1.73484
2.14074
2.10856
2.05991
1.94732
2.04374
1.98634
2.00865
2.06189
1.61474
2.11794
2.02338
1.92266
2.03227
2.05403
2.1011
2.06943
2.0264
2.02568
1.95618
2.00604
1.78676
1.9382
2.26199
1.99302
2.0299
2.06455
1.92607
2.02449
1.96517
1.71629
2.18048
2.05767
2.05335
1.78842
2.1661
2.11316
1.95494
2.05751
1.94159
1.97986
1.99737
2.00231
2.04621
2.14376
1.81143
1.91671
2.22398
1.77057
2.02621
1.99204
1.99417
2.22413
1.79339
2.05428
1.94422
2.25699
1.78596
2.06369
1.98246
1.85073
2.30541
1.78223
2.226
1.70626
2.01671
2.23715
2.00455
1.83975
1.96184
1.95337
1.97136
2.22
1.81431
1.85879
2.16293
1.94875
2.34068
1.93663
1.80034
2.01537
1.98133
2.01276
2.04212
2.1877
1.75824
2.01447
1.91388
2.21108
1.895
1.80736
2.08517
2.06048
2.28441
1.89077
1.95939
1.83911
2.10495
2.17307
1.75135
2.03963
1.96248
2.0111
2.05823
1.91967
1.87491
2.3048
1.82203
1.96669
2.00325
2.23411
1.80627
1.953
2.03343
1.9552
2.03387
1.98054
1.95927
2.29204
1.93092
2.05966
1.98099
1.78417
2.03898
2.1971
1.88254
2.12104
1.6816
2.3181
1.79414
1.99679
1.95725
2.0043
2.26099
1.67784
1.92146
2.15888
2.01505
1.95452
2.1827
1.99166
1.70963
1.99359
2.3251
1.68674
1.98115
2.08578
2.25255
1.96617
1.96896
1.9771
1.99847
1.88393
2.19435
1.82053
1.99208
2.24897
1.8138
1.71726
2.04365
2.05328
2.00552
1.98247
2.08543
1.91063
1.9032
1.96775
2.21854
1.84436
2.03687
2.00648
2.02152
2.00374
2.01953
2.36819
1.78682
1.89413
2.07983
1.86495
2.1963
2.18128
2.01819
1.80833
2.0428
1.82494
2.07655
1.81533
2.02221
2.17566
2.05622
1.95226
2.0784
1.94355
2.03002
1.91106
2.05603
1.94688
1.99594
2.13529
1.93825
1.9695
2.03742
1.90983
2.09874
1.92239
1.99265
2.06073
2.04097
2.00182
1.94634
1.97426
2.07578
1.81861
2.15714
1.77261
2.20332
1.99103
2.02423
2.03405
1.97918
2.00401
1.99167
1.83984
2.13967
2.00316
2.01074
1.99255
1.97733
2.0358
1.95878
1.98657
1.8222
2.13243
2.11827
1.93726
1.98397
1.994
2.03887
2.01526
1.98879
1.96682
1.95321
2.05855
2.01906
1.9976
1.96955
1.96194
2.27727
1.77881
1.97068
1.8978
2.30132
1.80226
2.05348
1.96101
1.84299
2.33708
1.64407
2.22011
1.79174
1.98321
2.17487
1.89262
2.15123
2.21494
1.71976
2.01628
1.99682
2.052
1.85798
2.31415
1.59802
2.11535
1.95946
2.21876
2.08145
1.78966
2.21405
1.76355
2.18421
1.861
2.0051
2.2011
1.88873
1.85893
1.87719
2.38472
1.80146
2.18894
1.80742
2.22983
1.81411
2.1321
1.88853
1.90417
1.99494
2.23654
1.76665
2.06023
1.98959
1.99621
2.16364
1.633
2.0473
2.04603
2.33792
1.90795
2.04766
2.1093
1.93364
1.93158
1.76907
1.91822
1.93661
1.99154
2.01253
2.40043
2.01282
1.99616
2.15974
1.82699
1.96872
1.73168
2.06194
1.90131
2.00746
2.35172
1.94253
2.08056
1.99155
1.96333
1.68668
2.07225
2.00117
2.03635
2.0333
1.94684
2.10358
2.12049
1.94809
2.1396
1.94382
1.83322
2.21102
2.23973
1.30741
2.35255
2.0201
2.00629
1.97135
2.02467
1.79121
2.21558
2.00968
1.78957
1.95992
2.05434
2.20918
2.02883
1.93554
1.69966
2.31298
1.97921
2.04863
1.94338
2.02969
1.97288
1.99557
1.73824
2.30783
1.73813
1.95792
2.06102
2.19487
1.98342
1.97539
1.75465
1.95966
2.38517
1.98955
1.80928
2.18516
1.92386
2.03493
1.59034
1.99809
2.22504
2.00174
1.92782
1.95226
2.17695
1.94208
2.19151
1.89903
2.04555
2.03738
1.80515
1.78436
2.24233
2.16843
2.00225
2.01456
2.08997
1.90403
1.85706
1.77676
2.16244
2.03203
2.24174
1.98495
1.76226
1.90122
1.9835
2.18526
1.9169
1.91857
2.13182
2.01626
2.15331
2.02217
1.8115
1.78438
2.3338
1.75373
2.23165
1.9984
1.84587
1.98233
1.90758
2.0006
2.03824
2.26589
1.83825
2.0646
1.91468
2.00943
1.9921
2.01936
2.01496
1.98676
2.07296
2.13507
1.82899
2.22246
2.25921
1.48908
2.20629
1.77479
2.09069
1.96655
2.19664
1.79574
2.15988
1.67853
2.08688
2.25
1.64775
2.17854
1.92956
2.2154
1.80257
2.15883
1.80252
1.87959
2.33268
1.86137
2.00365
1.85881
2.35087
1.84617
1.97618
1.83357
2.04376
2.2673
1.94806
1.77297
2.0714
2.03483
2.15805
1.95634
1.58139
2.0445
2.41556
2.04824
1.96918
1.95997
2.00978
2.00037
2.02083
1.68549
2.31925
1.97697
2.04345
1.94092
1.9998
1.99253
1.96939
1.66847
2.04297
2.28048
2.01412
1.97101
1.802
2.04485
1.9438
1.9925
2.03391
2.02028
1.95746
1.88446
2.152
1.90125
2.1035
1.85824
1.98882
2.03278
2.12824
2.05896
2.16963
1.91212
1.96922
2.03721
1.97306
1.93295
2.01815
2.18574
1.79967
1.97201
2.13624
1.75612
2.20336
2.08438
1.80872
1.95816
2.08949
2.16944
1.87591
1.81019
2.2888
1.88324
2.16462
1.76202
1.97686
2.28575
1.93378
1.80658
2.22361
1.76379
2.24408
1.7839
1.98946
1.83207
2.40224
1.65929
2.14358
2.19227
1.80891
2.19337
1.84617
1.90937
1.92985
2.25936
1.58111
2.18563
1.87496
1.98676
2.01076
2.00668
2.0203
2.85238
1.19493
2.00442
2.11632
2.21063
1.77505
2.20004
1.77895
2.04999
1.81726
2.39809
1.88384
2.11527
1.93893
2.02608
1.62921
2.03565
2.29783
1.64147
2.37541
1.77552
1.82368
2.0094
2.03411
2.18772
2.2019
1.83465
2.1609
1.75497
2.09295
2.11217
1.78994
1.86746
2.33983
1.92019
2.08702
2.01762
1.72192
2.29144
2.01602
1.78164
2.21529
1.7235
2.06533
2.10348
1.92135
1.91322
2.01016
1.99867
2.15561
2.3151
1.76984
1.9807
1.71737
2.16809
2.34983
1.71302
1.85646
2.0322
2.03874
2.13115
1.9588
2.05837
1.5686
2.2916
1.82106
2.07712
1.9807
1.94884
2.05252
2.28507
1.78737
1.95724
2.07724
1.94699
2.07367
2.14431
1.73903
1.92025
2.21321
1.99439
1.91825
2.18442
1.6437
2.3925
1.94516
2.03892
1.67649
2.12438
1.74392
2.00521
1.98477
2.00294
2.05932
2.03689
1.93169
2.07486
2.00273
2.04657
1.86612
2.25162
2.1819
1.75148
2.23826
1.87931
1.90156
2.19175
1.70642
2.16189
2.18166
1.99205
1.79032
2.18224
1.73764
2.29272
1.97342
2.0202
1.9369
1.98974
1.67965
2.18069
2.25235
1.99607
2.0436
1.97955
2.04837
1.88089
1.58674
2.38835
1.70377
2.33602
2.00015
2.02303
1.97303
2.03535
1.97163
1.62816
2.35863
1.63395
2.3246
1.98403
2.01219
1.98851
2.09938
1.8753
1.74977
1.94406
2.417
1.96798
1.84666
2.0608
1.98625
2.09337
1.67371
2.13516
1.97675
2.06778
2.16857
1.93765
1.81786
2.08107
1.77837
2.33438
1.73649
2.02484
2.10524
2.16044
1.95766
2.05217
2.12896
1.87218
1.70129
1.98923
2.28823
1.89173
2.15417
2.0022
1.98585
1.97493
2.00659
1.65106
2.19235
1.8897
1.87649
2.15942
1.95362
2.19777
1.95452
2.09163
1.81723
1.93895
1.86656
2.18733
2.00565
1.99507
2.1475
2.0817
1.79584
1.89787
2.35923
1.95824
2.03946
1.79037
1.79462
2.35138
1.82342
1.9623
2.11784
2.14185
2.00461
1.75673
2.10784
1.70448
2.27351
2.16565
1.96287
1.81067
2.20747
1.94514
1.67888
2.27974
1.70469
2.23906
2.16577
2.02083
2.10903
1.54699
2.07094
2.23579
1.99582
1.67047
2.33561
1.9574
1.99079
2.02629
1.59591
2.15112
2.24739
1.98973
1.90643
2.17762
2.0075
1.97901
2.00547
1.64359
1.97165
1.95974
2.04439
1.93577
2.2405
2.29195
1.7859
1.7886
2.14185
1.88793
1.84692
2.14616
1.89037
2.20344
1.98974
2.13733
1.76599
2.16054
2.0832
1.77354
2.20382
1.6955
2.33237
2.02984
2.04868
1.98416
1.96254
2.01448
2.07209
1.93223
1.98224
1.75659
1.9411
2.12148
2.00612
2.16023
1.99633
1.9887
2.0046
1.66145
2.06745
2.32267
1.97079
1.94416
1.99134
1.99207
2.02143
1.96185
1.66204
2.47469
1.9689
1.98701
1.97799
2.01927
2.03536
2.16791
1.78934
1.52318
2.48088
1.99587
1.98699
1.99207
2.00522
1.98361
2.01724
2.02017
1.52429
2.46796
2.06883
1.98124
1.70716
1.90988
2.09489
2.04295
1.97237
1.89146
2.341
1.85623
2.12566
2.05285
1.98082
1.77479
1.90258
2.14326
2.06319
2.13218
2.01423
2.02169
1.97625
1.52519
2.10175
2.31601
1.99389
2.01505
2.00913
1.98086
2.01736
1.99913
1.76182
1.91808
1.96929
1.95389
1.96079
2.04344
2.03001
2.06062
2.01291
2.29739
1.85518
1.79042
2.29089
1.88837
2.04409
1.71639
2.4309
1.89797
2.04587
1.72942
2.30859
1.97625
1.98829
1.97587
1.61719
2.22271
2.00931
2.01424
1.97826
2.00887
1.93898
2.07206
2.13514
1.73038
2.082
1.97035
2.09315
1.94876
2.06848
2.13152
2.01514
1.70452
2.29059
1.68543
1.98121
2.28386
2.08387
2.02274
1.94204
1.70303
2.01633
2.01058
2.27458
2.01172
1.97067
1.80931
2.20999
1.9729
2.05109
1.59807
2.046
2.19028
2.16945
1.9838
2.01173
1.97868
1.74407
2.27325
1.74736
1.91512
2.32626
2.04718
1.96571
2.00483
2.00042
1.72711
2.28257
1.96834
1.68776
2.3083
2.04419
1.96899
2.22755
1.78361
1.64666
1.98116
2.32146
1.7121
2.33922
1.98906
1.97651
2.03621
1.62242
2.1215
2.24127
1.95622
1.73479
2.02323
2.07398
1.97699
2.00894
2.02834
1.82325
1.96148
2.17363
1.99811
1.99447
1.9017
2.1588
2.20151
1.8024
2.23696
1.53207
2.42451
1.86397
2.015
1.79982
2.08508
2.22043
1.65656
2.22769
1.92363
2.20408
1.98766
2.02352
1.66037
2.38727
1.97011
1.88841
2.00472
1.97689
2.03155
1.97537
1.74069
2.02445
2.35706
1.97887
1.99297
1.98193
1.99603
1.96624
2.01531
1.64846
1.95424
2.07497
1.99514
2.17944
1.88419
1.87615
2.12539
1.95561
1.91625
2.08569
2.36636
1.84116
2.0075
2.06944
1.97481
2.02689
1.96233
1.83389
1.82632
2.43573
1.97776
2.00774
2.02642
2.00544
1.9856
1.98659
1.63876
1.93606
2.41923
1.97851
2.0361
1.94742
2.08247
2.05385
1.96374
1.58143
2.11
1.99211
1.86774
2.01656
1.98506
2.10927
1.99756
2.04702
2.04819
1.99156
2.23167
1.83891
1.88434
1.85859
2.30147
1.75651
2.03472
2.24853
1.82602
2.23328
1.82739
1.97098
2.15835
1.92242
1.57242
2.13999
2.02486
1.95497
2.29598
1.82819
1.99629
2.13526
2.16211
1.66702
2.33507
1.85598
1.90316
2.01566
2.17636
2.0368
1.65297
2.28938
1.73368
1.999
1.95888
1.99835
2.11911
1.95989
2.24839
2.07342
1.73777
2.22256
1.83432
2.13682
1.83887
1.79117
2.08617
2.34516
1.86649
1.73109
2.3492
1.87781
2.05637
2.05419
1.75774
2.12959
2.16935
1.97096
1.65496
2.32707
1.98293
2.01436
1.71083
2.28166
1.99289
2.01633
1.9623
1.75252
2.3811
1.94566
1.98684
1.7566
2.26032
1.98534
2.00747
1.97283
1.69753
2.04308
2.36224
2.01707
1.82293
2.19887
1.99444
1.9349
1.87132
1.66448
2.06274
2.3057
2.09868
1.97898
2.01281
1.95759
2.05537
1.98254
1.56879
2.03954
2.30357
2.05561
1.97517
1.6671
1.96225
2.05322
1.92354
2.04371
2.02349
2.19534
1.91009
2.02474
1.90134
2.13289
1.99556
1.857
2.15363
1.97735
1.82737
1.98568
1.99249
1.99655
2.27949
1.88624
1.99709
1.87742
2.21239
1.97526
1.93529
2.02782
1.73634
2.24495
1.87866
2.0687
2.00818
2.01589
1.9983
1.90342
2.22379
1.74093
2.2232
2.03252
1.91281
1.96959
2.01489
1.96898
2.03403
1.83966
2.19661
1.84397
2.19533
2.02586
1.8701
2.07694
1.82567
1.94456
1.95495
2.00671
1.94702
2.06892
1.95396
2.04617
2.08493
1.93581
2.04578
1.99244
1.97932
2.12505
2.02131
2.03514
2.00583
2.0175
2.18038
1.74039
1.86987
2.05822
2.1598
1.86641
2.13591
2.02276
1.95194
2.05908
1.98785
1.75345
2.23782
1.95877
1.90946
2.06168
1.97923
1.98735
2.00033
2.05127
1.94491
2.02829
2.00808
1.82581
2.15972
2.02138
1.98082
2.02046
2.03079
2.06548
1.95271
1.99124
1.76505
2.07723
2.12161
2.04595
1.93183
2.08594
1.93513
2.00968
1.86763
1.98552
2.15109
2.0055
2.00957
1.99697
1.97249
1.82084
1.98914
1.98245
1.96926
2.12431
1.99617
2.00113
1.98358
2.34749
1.91116
2.04944
1.64129
1.99958
2.10545
2.19682
1.99942
1.76432
2.39231
1.94203
1.98322
1.78171
1.82407
2.35271
1.98647
2.01985
1.95693
2.03833
2.02733
2.09924
1.87878
1.55987
2.52431
2.00087
1.61165
2.36942
1.98206
1.99891
1.71115
2.27721
1.96943
1.73861
1.8992
2.34261
2.02503
1.98632
1.97266
1.80425
2.31349
1.96423
1.96043
1.73142
2.26476
2.0178
1.68605
1.95802
2.32673
2.0633
1.99978
1.95252
1.71625
2.30468
1.96014
2.00745
1.62209
2.39521
1.98833
2.00211
2.01355
1.57243
2.13236
1.89252
2.16541
1.93626
2.35341
1.8827
2.03329
2.08457
1.94986
2.00272
1.97609
1.65435
2.05191
2.31808
1.96125
2.02807
1.97774
2.02196
2.00809
1.68875
1.96055
2.3628
2.02538
1.99572
1.96097
2.01757
1.98726
2.01041
1.68463
1.93609
1.8116
2.03985
2.02698
1.97964
2.01325
2.03308
1.91085
2.23088
1.85144
1.91415
2.01992
2.02998
1.96914
2.10753
2.02069
2.11655
2.31348
1.76084
1.96314
2.24299
1.81181
1.96914
2.10412
2.22544
1.9338
1.99114
1.68375
2.30553
1.97045
2.10418
1.52531
2.36205
1.99848
2.02141
1.65938
2.34717
2.00138
1.67654
2.37553
1.73308
2.18345
1.63946
1.99894
2.01754
2.21191
2.10676
2.00744
1.85104
2.19048
1.97598
2.05299
2.00089
1.82599
2.21108
1.91546
1.73958
1.97418
2.31767
2.02953
1.96432
1.99294
2.05262
1.95226
1.69882
2.00619
1.92111
2.09225
2.23516
1.98729
2.0095
2.05242
1.99974
1.68511
1.96369
2.34499
1.99579
1.9744
2.01623
2.05401
1.968
1.99018
1.66659
1.95099
2.41923
2.0077
1.9718
1.99822
2.05018
1.9705
1.66007
1.94039
1.97899
2.0738
2.37546
1.58157
1.87508
2.19575
2.04187
1.99105
2.29027
1.78399
1.76933
2.01568
2.06426
2.35914
1.78546
2.10024
1.82983
2.18073
2.06761
1.80313
1.85011
2.31261
1.8191
2.06035
1.88794
1.96238
2.31282
1.93887
2.08038
1.77242
2.24499
1.9701
1.67901
2.02529
2.09162
2.22901
1.9651
2.02082
1.99971
1.99994
1.93748
1.67665
1.9878
2.31274
2.05083
2.0453
1.98913
1.99314
2.05402
1.6321
1.77271
2.52856
2.01441
1.98567
1.98339
1.99124
1.99319
2.00171
1.65646
2.3815
2.07114
1.92603
2.04389
2.14841
1.78713
1.68459
2.09033
2.2496
1.98147
2.0016
2.02826
1.98554
2.01726
1.61045
2.05965
1.99907
1.99792
2.18426
1.7322
2.01918
2.05833
2.00642
2.0438
1.95538
1.89417
2.02571
2.08556
2.03328
2.27837
1.80698
2.21666
1.73389
2.03191
1.89692
2.31438
1.6097
2.23439
2.14855
1.99791
2.03089
1.54665
2.11129
2.21009
1.99454
1.89843
2.1496
2.06111
2.0581
1.95405
1.99436
1.68237
1.9614
2.1843
2.27617
1.69343
2.12181
1.76391
2.32729
1.89753
1.97217
1.88751
2.07368
2.01485
1.74368
2.10285
2.34511
1.94838
1.66906
1.96272
1.99536
2.06325
1.99351
2.03473
2.01778
2.22858
1.96534
1.86933
1.9183
2.12386
2.16832
1.67904
2.32876
1.91586
2.03492
2.00679
1.65774
2.34907
1.63902
2.0623
2.30169
1.91701
2.07013
2.05417
1.98314
1.62882
2.04051
2.02753
2.31567
1.98871
2.0157
1.97129
2.01903
1.58979
2.15114
2.16119
1.99233
1.71418
2.36183
1.97286
2.0313
1.9632
1.65739
2.41457
1.98543
1.67691
1.98046
2.23704
2.07546
1.97803
1.99685
1.66338
2.36401
2.06734
1.93745
2.00191
2.00788
2.00558
2.03024
2.12457
1.48132
2.0518
2.06017
1.83108
2.04995
1.99656
2.00183
2.12263
2.00749
2.04187
1.91652
1.97242
1.98714
1.91502
1.98483
2.15701
2.01535
1.93169
1.91383
2.29071
2.11126
1.68348
1.97307
1.98847
2.17194
1.78729
2.01833
1.93332
2.14545
2.2661
1.7629
2.04083
2.19112
1.67335
2.15233
2.07481
1.88311
1.94255
2.31462
1.8074
2.0188
1.83485
2.34859
2.05306
1.92771
1.96187
1.72299
2.10731
1.99628
2.17721
1.73805
2.30044
1.86442
2.00279
2.08211
2.00024
2.00741
2.01715
1.59752
2.17561
1.95532
1.90292
2.01967
2.3766
1.71412
1.96898
1.9791
2.01678
2.3316
1.97716
1.83393
2.17519
1.79613
2.25064
1.92316
1.82963
1.74135
2.46352
1.95307
1.99276
2.00537
1.96719
2.01813
1.79647
1.96462
1.93027
2.06208
2.20802
1.80596
1.98261
2.01621
1.98128
2.2686
1.80555
1.946
2.05394
1.91815
2.21488
1.79563
1.99843
1.86711
2.13524
2.30821
1.69706
2.06355
1.91859
2.3192
1.80968
2.20989
1.68109
2.29521
1.81521
1.85382
2.33444
1.69713
2.08873
1.92941
2.04297
1.86214
2.30275
1.87612
1.59181
2.27478
1.9526
2.06485
1.93678
2.07651
2.00965
2.28279
1.8094
1.91915
2.26877
1.82991
1.98121
1.81141
2.38633
1.99628
2.00877
2.02978
1.6116
2.25386
1.8083
2.20217
1.72419
2.21807
2.07163
2.00775
1.99443
1.70546
2.33497
1.98161
1.95825
1.7734
2.25845
1.98434
1.96793
2.13017
1.70142
2.33424
2.00327
1.96802
1.60322
2.07276
2.227
2.00215
1.99884
1.76019
2.24556
2.07004
2.1036
1.56042
2.27624
1.9536
2.02344
1.98582
1.74769
2.33542
1.99703
2.02056
1.68235
2.30602
2.0016
1.91018
1.77857
1.94915
2.28541
1.98127
2.01376
1.71437
1.96471
2.03959
2.013
2.06332
1.90511
2.13725
2.00719
2.24003
1.81507
2.04216
1.95496
2.09091
2.09801
1.58312
2.10619
2.2798
1.99784
1.99196
1.99451
2.03435
1.97624
1.78309
1.80732
2.01263
2.28775
2.04997
2.08391
2.00007
1.95294
2.00105
1.99648
1.63142
2.06459
1.99981
2.15974
1.84178
1.99407
2.32997
1.73557
2.28376
1.97853
2.00182
1.98676
1.68817
2.34537
2.00574
1.70198
2.28018
1.69602
2.0474
2.33791
1.943
1.6879
2.10424
1.90822
2.25254
1.95319
2.06146
1.99286
1.72281
2.23601
1.69999
2.35695
2.0088
1.94162
2.01853
1.96579
1.99398
1.71777
2.08812
2.08338
2.07487
2.24655
1.78749
2.04654
1.97427
1.69671
2.30892
1.66709
2.43736
1.64459
