t_sys,force_FR,force_est_FR,force_FL,force_est_FL,force_RR,force_est_RR,force_RL,force_est_RL
4980.246169,104,0,112,0,133,0,132,0
4980.248118,104,0,112,0,133,0,132,0
4980.250119,104,0,112,0,133,0,132,0
4980.251972,104,0,112,0,133,0,132,0
4980.254121,104,0,112,0,133,0,132,0
4980.256127,104,0,112,0,133,0,132,0
4980.258233,104,0,112,0,133,0,132,0
4980.259746,104,0,112,0,133,0,132,0
4980.262082,104,0,112,0,133,0,132,0
4980.264084,104,0,112,0,133,0,132,0
4980.266090,104,0,112,0,133,0,132,0
4980.268188,104,0,112,0,133,0,132,0
4980.270175,104,0,112,0,133,0,132,0
4980.272018,104,0,112,0,133,0,132,0
4980.274175,104,0,112,0,133,0,132,0
4980.276308,104,0,112,0,133,0,132,0
4980.278212,104,0,112,0,133,0,132,0
4980.280113,104,0,112,0,133,0,132,0
4980.281922,104,0,112,0,133,0,132,0
4980.284073,104,0,112,0,133,0,132,0
4980.286163,104,0,112,0,133,0,132,0
4980.288201,104,0,112,0,133,0,132,0
4980.290213,104,0,112,0,133,0,132,0
4980.291989,104,0,112,0,133,0,132,0
4980.294219,104,0,112,0,133,0,132,0
4980.296203,104,0,112,0,133,0,132,0
4980.298189,104,0,112,0,133,0,132,0
4980.300155,104,0,112,0,133,0,132,0
4980.302173,104,0,112,0,133,0,132,0
4980.304174,104,0,112,0,133,0,132,0
4980.306187,104,0,112,0,133,0,132,0
4980.308219,104,0,112,0,133,0,132,0
4980.309969,104,0,112,0,133,0,132,0
4980.312230,104,0,112,0,133,0,132,0
4980.314202,104,0,112,0,133,0,132,0
4980.316181,104,0,112,0,133,0,132,0
4980.318152,104,0,112,0,133,0,132,0
4980.320115,104,0,112,0,133,0,132,0
4980.322140,104,0,112,0,133,0,132,0
4980.324129,104,0,112,0,133,0,132,0
4980.326203,104,0,112,0,133,0,132,0
4980.327992,104,0,112,0,133,0,132,0
4980.330113,104,0,112,0,133,0,132,0
4980.332193,104,0,112,0,133,0,132,0
4980.334197,104,0,112,0,133,0,132,0
4980.336157,104,0,112,0,133,0,132,0
4980.338238,104,0,112,0,133,0,132,0
4980.340232,104,0,112,0,133,0,132,0
4980.342235,104,0,112,0,133,0,132,0
4980.344242,104,0,112,0,133,0,132,0
4980.345981,104,0,112,0,133,0,132,0
4980.348283,104,0,112,0,133,0,132,0
4980.350215,104,0,112,0,133,0,132,0
4980.352136,104,0,112,0,133,0,132,0
4980.354100,104,0,112,0,133,0,132,0
4980.356130,104,0,112,0,133,0,132,0
4980.358124,104,0,112,0,133,0,132,0
4980.359940,104,0,112,0,133,0,132,0
4980.362220,104,0,112,0,133,0,132,0
4980.364243,104,0,112,0,133,0,132,0
4980.366227,104,0,112,0,133,0,132,0
4980.368245,104,0,112,0,133,0,132,0
4980.370244,104,0,112,0,133,0,132,0
4980.371968,104,0,112,0,133,0,132,0
4980.373985,104,0,112,0,133,0,132,0
4980.376130,104,0,112,0,133,0,132,0
4980.378102,104,0,112,0,133,0,132,0
4980.380117,104,0,112,0,133,0,132,0
4980.382096,104,0,112,0,133,0,132,0
4980.384098,104,0,112,0,133,0,132,0
4980.385932,104,0,112,0,133,0,132,0
4980.388101,104,0,112,0,133,0,132,0
4980.390087,104,0,112,0,133,0,132,0
4980.392088,104,0,112,0,133,0,132,0
4980.394092,104,0,112,0,133,0,132,0
4980.396113,104,0,112,0,133,0,132,0
4980.397951,104,0,112,0,133,0,132,0
4980.400099,104,0,112,0,133,0,132,0
4980.401991,104,0,112,0,133,0,132,0
4980.404150,104,0,112,0,133,0,132,0
4980.405916,104,0,112,0,133,0,132,0
4980.408076,104,0,112,0,133,0,132,0
4980.409979,104,0,112,0,133,0,132,0
4980.411978,104,0,112,0,133,0,132,0
4980.414188,104,0,112,0,133,0,132,0
4980.416209,104,0,112,0,133,0,132,0
4980.418242,104,0,112,0,133,0,132,0
4980.420165,104,0,112,0,133,0,132,0
4980.422169,104,0,112,0,133,0,132,0
4980.423862,104,0,112,0,133,0,132,0
4980.426104,104,0,112,0,133,0,132,0
4980.428103,104,0,112,0,133,0,132,0
4980.430101,104,0,112,0,133,0,132,0
4980.432091,104,0,112,0,133,0,132,0
4980.434204,104,0,112,0,133,0,132,0
4980.435993,104,0,112,0,133,0,132,0
4980.438090,104,0,112,0,133,0,132,0
4980.440167,104,0,112,0,133,0,132,0
4980.442065,104,0,112,0,133,0,132,0
4980.444118,104,0,112,0,133,0,132,0
4980.446179,104,0,112,0,133,0,132,0
4980.448221,104,0,112,0,133,0,132,0
4980.450187,104,0,112,0,133,0,132,0
4980.451997,104,0,112,0,133,0,132,0
4980.454024,104,0,112,0,133,0,132,0
4980.456204,104,0,112,0,133,0,132,0
4980.458115,104,0,112,0,133,0,132,0
4980.460186,104,0,112,0,133,0,132,0
4980.462171,104,0,112,0,133,0,132,0
4980.464173,104,0,112,0,133,0,132,0
4980.466188,104,0,112,0,133,0,132,0
4980.468231,104,0,112,0,133,0,132,0
4980.470224,104,0,112,0,133,0,132,0
4980.472194,104,0,112,0,133,0,132,0
4980.474206,104,0,112,0,133,0,132,0
4980.475986,104,0,112,0,133,0,132,0
4980.478225,104,0,112,0,133,0,132,0
4980.480177,104,0,112,0,133,0,132,0
4980.482168,104,0,112,0,133,0,132,0
4980.484186,104,0,112,0,133,0,132,0
4980.486183,104,0,112,0,133,0,132,0
4980.488249,104,0,112,0,133,0,132,0
4980.490187,104,0,112,0,133,0,132,0
4980.492165,104,0,112,0,133,0,132,0
4980.493911,104,0,112,0,133,0,132,0
4980.496081,104,0,112,0,133,0,132,0
4980.498206,104,0,112,0,133,0,132,0
4980.500168,104,0,112,0,133,0,132,0
4980.502194,104,0,112,0,133,0,132,0
4980.504229,104,0,112,0,133,0,132,0
4980.506189,104,0,112,0,133,0,132,0
4980.508255,104,0,112,0,133,0,132,0
4980.509972,104,0,112,0,133,0,132,0
4980.512188,104,0,112,0,133,0,132,0
4980.514164,104,0,112,0,133,0,132,0
4980.516030,104,0,112,0,133,0,132,0
4980.518172,104,0,112,0,133,0,132,0
4980.520028,104,0,112,0,133,0,132,0
4980.522067,104,0,112,0,133,0,132,0
4980.524154,104,0,112,0,133,0,132,0
4980.526171,104,0,112,0,133,0,132,0
4980.527984,104,0,112,0,133,0,132,0
4980.530117,104,0,112,0,133,0,132,0
4980.532169,104,0,112,0,133,0,132,0
4980.534197,104,0,112,0,133,0,132,0
4980.536180,104,0,112,0,133,0,132,0
4980.538186,104,0,112,0,133,0,132,0
4980.540144,104,0,112,0,133,0,132,0
4980.542149,104,0,112,0,133,0,132,0
4980.544114,104,0,112,0,133,0,132,0
4980.545972,104,0,112,0,133,0,132,0
4980.547976,104,0,112,0,133,0,132,0
4980.550176,104,0,112,0,133,0,132,0
4980.552184,104,0,112,0,133,0,132,0
4980.554179,104,0,112,0,133,0,132,0
4980.556163,104,0,112,0,133,0,132,0
4980.557999,104,0,112,0,133,0,132,0
4980.560177,104,0,112,0,133,0,132,0
