t_sys,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rpy_r,rpy_p,rpy_y
4972.185413,0.98987591,-0.00175552,-0.00311718,-0.14189047,-0.04154531,0.05432848,-0.02237055,-0.46567222,-0.35194764,8.61553478,-0.00259096,-0.00666947,-0.28473505
4972.187312,0.98987365,-0.00179882,-0.00306183,-0.14190640,-0.04793689,0.02556634,-0.02024002,-0.46567222,-0.35194764,8.61553478,-0.00269228,-0.00657222,-0.28476700
4972.189561,0.98987025,-0.00183069,-0.00301634,-0.14193079,-0.02556634,0.02663161,-0.02982740,-0.53270990,-0.00478840,8.75679302,-0.00276812,-0.00649128,-0.28481612
4972.191350,0.98986650,-0.00185976,-0.00298264,-0.14195767,-0.03834952,0.01810949,-0.03089266,-0.53270990,-0.00478840,8.75679302,-0.00283507,-0.00643289,-0.28487033
4972.193562,0.98986238,-0.00188115,-0.00296418,-0.14198601,-0.02130529,-0.00319579,-0.03515372,-0.55904609,-0.28730419,9.04888535,-0.00288249,-0.00640250,-0.28492749
4972.195636,0.98986042,-0.00189125,-0.00293808,-0.14200050,-0.01917476,0.00852211,-0.01384844,-0.55904609,-0.28730419,9.04888535,-0.00290980,-0.00635374,-0.28495672
4972.197433,0.98986018,-0.00190676,-0.00291605,-0.14200215,-0.01704423,-0.00213053,-0.00745685,-0.55904609,-0.28730419,9.04888535,-0.00294675,-0.00631452,-0.28495997
4972.199370,0.98985940,-0.00192670,-0.00289935,-0.14200783,-0.02556634,0.00532632,-0.00852211,-0.51595044,-0.35194764,9.47146225,-0.00299094,-0.00628716,-0.28497133
4972.201539,0.98985869,-0.00195668,-0.00288665,-0.14201270,-0.03302319,-0.01810949,-0.00532632,-0.51595044,-0.35194764,9.47146225,-0.00305386,-0.00627053,-0.28498101
4972.203523,0.98985785,-0.00198300,-0.00288487,-0.14201801,-0.02876214,-0.01704423,-0.00958738,-0.38786069,-0.24540567,9.44392872,-0.00310644,-0.00627451,-0.28499156
4972.205234,0.98985577,-0.00201646,-0.00289569,-0.14203191,-0.03408846,-0.02982740,-0.00958738,-0.38786069,-0.24540567,9.44392872,-0.00316952,-0.00630547,-0.28501943
4972.207386,0.98985511,-0.00204312,-0.00291792,-0.14203578,-0.01917476,-0.04474110,-0.00426106,-0.38786069,-0.24540567,9.44392872,-0.00321596,-0.00635707,-0.28502709
4972.209540,0.98985386,-0.00206349,-0.00294957,-0.14204332,-0.01065264,-0.04580637,-0.01278317,-0.39025488,-0.41539401,9.79348183,-0.00324725,-0.00642554,-0.28504214
4972.211516,0.98985344,-0.00208272,-0.00297836,-0.14204569,-0.00852211,-0.04580637,-0.00745685,-0.39025488,-0.41539401,9.79348183,-0.00327712,-0.00648801,-0.28504679
4972.213502,0.98985320,-0.00208576,-0.00298544,-0.14204660,-0.00319579,-0.02876214,-0.00426106,-0.39025488,-0.41539401,9.79348183,-0.00328113,-0.00650290,-0.28504857
4972.215515,0.98985183,-0.00208913,-0.00303338,-0.14205536,0.00639159,-0.04793689,-0.00532632,-0.46567222,-0.25019407,9.97544098,-0.00327411,-0.00659878,-0.28506619
4972.217532,0.98985159,-0.00207705,-0.00305754,-0.14205687,0.01597896,-0.03089266,-0.00532632,-0.46567222,-0.25019407,9.97544098,-0.00324334,-0.00664319,-0.28506929
4972.219498,0.98985130,-0.00207241,-0.00307587,-0.14205833,0.00106526,-0.03834952,-0.00745685,-0.23822308,-0.20590134,9.73721790,-0.00322894,-0.00667816,-0.28507224
4972.221557,0.98985070,-0.00206590,-0.00310167,-0.14206235,0.01065264,-0.03621899,-0.00745685,-0.23822308,-0.20590134,9.73721790,-0.00320868,-0.00672739,-0.28508037
4972.223483,0.98985177,-0.00205725,-0.00312299,-0.14205438,0.01171791,-0.02237055,0.01065264,0.02274492,-0.27293900,9.85094261,-0.00318555,-0.00676712,-0.28506431
4972.225535,0.98985231,-0.00206781,-0.00313123,-0.14204994,-0.01810949,-0.02237055,0.00639159,0.02274492,-0.27293900,9.85094261,-0.00320416,-0.00678644,-0.28505522
4972.227641,0.98985153,-0.00208879,-0.00313557,-0.14205486,-0.02556634,-0.02237055,-0.01065264,0.02274492,-0.27293900,9.85094261,-0.00324442,-0.00680100,-0.28506500
4972.229539,0.98985159,-0.00213560,-0.00312992,-0.14205411,-0.05219795,-0.00639159,0.00000000,-0.01675941,-0.06584055,9.80784702,-0.00333870,-0.00680311,-0.28506318
4972.231389,0.98985213,-0.00219840,-0.00311716,-0.14204998,-0.07030744,-0.00639159,0.00213053,-0.01675941,-0.06584055,9.80784702,-0.00346668,-0.00679568,-0.28505448
4972.233532,0.98985070,-0.00227318,-0.00310237,-0.14205934,-0.08309062,-0.00958738,-0.01278317,-0.03112462,0.25019407,9.51575470,-0.00361887,-0.00678767,-0.28507295
4972.235534,0.98985177,-0.00234970,-0.00306096,-0.14205118,-0.08841694,0.03089266,0.00852211,-0.03112462,0.25019407,9.51575470,-0.00378218,-0.00672740,-0.28505599
4972.237547,0.98985159,-0.00242273,-0.00303344,-0.14205179,-0.07350324,0.00213053,-0.00958738,-0.03112462,0.25019407,9.51575470,-0.00393457,-0.00669366,-0.28505683
4972.239548,0.98985136,-0.00249333,-0.00300990,-0.14205290,-0.07882956,0.02130529,0.00213053,0.02394202,-0.00718261,9.41040993,-0.00408102,-0.00666713,-0.28505868
4972.241279,0.98985088,-0.00255532,-0.00296758,-0.14205612,-0.06604639,0.02556634,-0.00852211,0.02394202,-0.00718261,9.41040993,-0.00421576,-0.00660096,-0.28506488
4972.243557,0.98985112,-0.00261881,-0.00294397,-0.14205322,-0.07137271,0.00852211,-0.00213053,-0.00598550,-0.36272156,9.24640656,-0.00434816,-0.00657225,-0.28505865
4972.245548,0.98985112,-0.00269545,-0.00290577,-0.14205292,-0.08735167,0.03195793,0.00852211,-0.00598550,-0.36272156,9.24640656,-0.00451075,-0.00651839,-0.28505766
4972.247556,0.98985165,-0.00276866,-0.00285994,-0.14204864,-0.07989483,0.03515372,0.00426106,-0.09337386,-0.34476504,8.96628571,-0.00466874,-0.00644844,-0.28504872
4972.249517,0.98985237,-0.00284346,-0.00281632,-0.14204323,-0.08628641,0.02663161,-0.00106526,-0.09337386,-0.34476504,8.96628571,-0.00482925,-0.00638331,-0.28503743
4972.251593,0.98985332,-0.00293121,-0.00276146,-0.14203563,-0.10546117,0.04261057,0.00000000,-0.09337386,-0.34476504,8.96628571,-0.00501860,-0.00629959,-0.28502169
4972.253578,0.98985368,-0.00300485,-0.00270983,-0.14203247,-0.08522114,0.02876214,0.00213053,-0.20231004,-0.15562311,9.07641888,-0.00517909,-0.00621828,-0.28501505
4972.255542,0.98985374,-0.00309576,-0.00267141,-0.14203134,-0.09374326,0.00852211,-0.01384844,-0.20231004,-0.15562311,9.07641888,-0.00536997,-0.00616803,-0.28501236
4972.257628,0.98985296,-0.00317444,-0.00261932,-0.14203547,-0.08415588,0.02876214,-0.00958738,-0.23582886,-0.26455930,9.21887398,-0.00554052,-0.00608729,-0.28502041
4972.259433,0.98985291,-0.00324356,-0.00258959,-0.14203516,-0.09054746,0.00426106,-0.00106526,-0.23582886,-0.26455930,9.21887398,-0.00568580,-0.00604805,-0.28501952
4972.261483,0.98985225,-0.00331529,-0.00256887,-0.14203885,-0.07882956,0.00745685,-0.00426106,-0.23582886,-0.26455930,9.21887398,-0.00583368,-0.00602744,-0.28502661
4972.263869,0.98985308,-0.00337469,-0.00253495,-0.14203198,-0.06711165,0.01597896,0.00745685,-0.20949265,-0.55306059,9.17098999,-0.00596094,-0.00597712,-0.28501257
4972.265296,0.98985344,-0.00343397,-0.00251064,-0.14202814,-0.05645901,0.01491370,0.00000000,-0.20949265,-0.55306059,9.17098999,-0.00608523,-0.00594581,-0.28500453
4972.267660,0.98985183,-0.00348841,-0.00248184,-0.14203872,-0.05539374,0.01917476,-0.01065264,-0.19512744,-0.54348379,9.19732571,-0.00620113,-0.00590433,-0.28502575
4972.269272,0.98985189,-0.00353515,-0.00245602,-0.14203784,-0.04687163,0.00852211,-0.00213053,-0.19512744,-0.54348379,9.19732571,-0.00630100,-0.00586648,-0.28502381
4972.271538,0.98985112,-0.00358798,-0.00244555,-0.14204182,-0.05326322,-0.00532632,-0.01491370,-0.19512744,-0.54348379,9.19732571,-0.00640855,-0.00586078,-0.28503159
4972.273573,0.98985004,-0.00363485,-0.00243001,-0.14204866,-0.04580637,0.00852211,-0.00319579,-0.20590134,-0.43095630,9.25957489,-0.00650571,-0.00584337,-0.28504524
4972.275557,0.98984855,-0.00366260,-0.00243873,-0.14205812,-0.01917476,-0.02237055,-0.01278317,-0.20590134,-0.43095630,9.25957489,-0.00655811,-0.00586859,-0.28506419
4972.277588,0.98984748,-0.00369028,-0.00245014,-0.14206490,-0.01597896,-0.02769687,-0.01171791,-0.12808979,-0.59376204,9.40322685,-0.00660964,-0.00589908,-0.28507766
4972.279291,0.98984623,-0.00370165,-0.00245235,-0.14207329,-0.00745685,-0.00639159,-0.00958738,-0.12808979,-0.59376204,9.40322685,-0.00663147,-0.00590674,-0.28509453
4972.281592,0.98984540,-0.00371045,-0.00247122,-0.14207828,0.00000000,-0.03195793,-0.00426106,-0.12808979,-0.59376204,9.40322685,-0.00664349,-0.00594663,-0.28510448
4972.283567,0.98984253,-0.00371716,-0.00250071,-0.14209737,0.00319579,-0.02876214,-0.02343581,-0.07781155,-0.61171854,9.49899483,-0.00664828,-0.00600706,-0.28514284
4972.285572,0.98984027,-0.00371589,-0.00251384,-0.14211327,0.00000000,-0.02130529,-0.00958738,-0.07781155,-0.61171854,9.49899483,-0.00664194,-0.00603279,-0.28517491
4972.287580,0.98983830,-0.00370148,-0.00254355,-0.14212652,0.02556634,-0.04367584,-0.01917476,-0.10295067,-0.47524905,9.53730202,-0.00660489,-0.00608761,-0.28520161
4972.289564,0.98983711,-0.00369301,-0.00257241,-0.14213438,0.00958738,-0.02237055,-0.00745685,-0.10295067,-0.47524905,9.53730202,-0.00657987,-0.00614237,-0.28521740
4972.291509,0.98983634,-0.00368702,-0.00257941,-0.14213996,0.01065264,-0.01810949,-0.00745685,-0.10295067,-0.47524905,9.53730202,-0.00656600,-0.00615458,-0.28522867
4972.293560,0.98983330,-0.00369411,-0.00259998,-0.14216079,-0.00745685,-0.02343581,-0.03089266,-0.11372458,-0.20829555,9.55286503,-0.00657404,-0.00619745,-0.28527063
4972.295574,0.98983097,-0.00370610,-0.00260683,-0.14217646,-0.00213053,0.00106526,-0.01704423,-0.11372458,-0.20829555,9.55286503,-0.00659575,-0.00621453,-0.28530219
4972.297329,0.98982960,-0.00373045,-0.00261728,-0.14218548,-0.02450108,-0.02556634,-0.01171791,-0.01436521,-0.14365210,9.55525875,-0.00664093,-0.00624219,-0.28532025
4972.299537,0.98982531,-0.00375013,-0.00263673,-0.14221393,-0.02769687,-0.02450108,-0.02769687,-0.01436521,-0.14365210,9.55525875,-0.00667417,-0.00628650,-0.28537747
4972.301522,0.98982298,-0.00377181,-0.00263227,-0.14223009,-0.02024002,-0.00426106,-0.02130529,-0.01436521,-0.14365210,9.55525875,-0.00671826,-0.00628394,-0.28541002
4972.303538,0.98982084,-0.00381145,-0.00263417,-0.14224367,-0.04154531,-0.02130529,-0.02024002,0.02154781,-0.31004912,9.57201862,-0.00679611,-0.00629906,-0.28543723
4972.305551,0.98981673,-0.00383591,-0.00263672,-0.14227180,-0.02237055,-0.00958738,-0.03728425,0.02154781,-0.31004912,9.57201862,-0.00684363,-0.00631127,-0.28549388
4972.307547,0.98981559,-0.00385279,-0.00262238,-0.14227931,-0.01704423,0.00426106,-0.01278317,-0.03591302,-0.34476504,9.45230865,-0.00688106,-0.00628772,-0.28550902
4972.309552,0.98981220,-0.00386341,-0.00261733,-0.14230263,0.00000000,-0.00213053,-0.02982740,-0.03591302,-0.34476504,9.45230865,-0.00690339,-0.00628093,-0.28555611
4972.311646,0.98980963,-0.00388052,-0.00259725,-0.14232029,-0.01597896,0.00958738,-0.02024002,-0.03591302,-0.34476504,9.45230865,-0.00694287,-0.00624616,-0.28559181
4972.313575,0.98980767,-0.00388566,-0.00258848,-0.14233378,-0.01384844,0.00532632,-0.01065264,-0.03591302,-0.27892449,9.31583881,-0.00695544,-0.00623036,-0.28561905
4972.315390,0.98980439,-0.00389564,-0.00258299,-0.14235657,-0.01171791,-0.00532632,-0.02769687,-0.03591302,-0.27892449,9.31583881,-0.00697662,-0.00622249,-0.28566509
4972.317614,0.98980105,-0.00389897,-0.00257631,-0.14238009,-0.00639159,0.00958738,-0.01171791,-0.03591302,-0.34117374,9.32541561,-0.00698497,-0.00621038,-0.28571260
4972.319514,0.98979902,-0.00390955,-0.00255278,-0.14239426,-0.01597896,0.01597896,-0.01278317,-0.03591302,-0.34117374,9.32541561,-0.00701253,-0.00616692,-0.28574130
4972.321583,0.98979580,-0.00391917,-0.00255055,-0.14241596,-0.01491370,-0.00426106,-0.02450108,-0.03591302,-0.34117374,9.32541561,-0.00703207,-0.00616539,-0.28578511
4972.323736,0.98979270,-0.00393799,-0.00255004,-0.14243741,-0.01704423,-0.00745685,-0.02024002,-0.09217677,-0.24540567,9.25837803,-0.00706935,-0.00616991,-0.28582835
4972.325590,0.98978978,-0.00395657,-0.00253481,-0.14245705,-0.02343581,-0.00106526,-0.02450108,-0.09217677,-0.24540567,9.25837803,-0.00711033,-0.00614517,-0.28586802
4972.327690,0.98978549,-0.00397415,-0.00253534,-0.14248641,-0.01704423,-0.01065264,-0.03195793,-0.11372458,-0.22026655,9.13268280,-0.00714480,-0.00615145,-0.28592721
4972.329538,0.98978239,-0.00398915,-0.00251703,-0.14250825,-0.01917476,0.01704423,-0.01491370,-0.11372458,-0.22026655,9.13268280,-0.00717959,-0.00611963,-0.28597137
4972.331259,0.98977971,-0.00399482,-0.00250303,-0.14252654,-0.00745685,0.00000000,-0.02556634,-0.11372458,-0.22026655,9.13268280,-0.00719469,-0.00609368,-0.28600836
4972.333243,0.98977757,-0.00400944,-0.00249882,-0.14254127,-0.02024002,0.00106526,-0.01810949,-0.12090719,-0.29688102,9.18176365,-0.00722473,-0.00608961,-0.28603807
4972.335551,0.98977590,-0.00400843,-0.00249019,-0.14255327,-0.00213053,0.00852211,-0.00958738,-0.12090719,-0.29688102,9.18176365,-0.00722512,-0.00607232,-0.28606236
4972.337423,0.98977429,-0.00401844,-0.00249381,-0.14256373,-0.00745685,-0.01278317,-0.00852211,-0.13407530,-0.32920274,9.36132908,-0.00724385,-0.00608242,-0.28608343
4972.339503,0.98977125,-0.00402111,-0.00249213,-0.14258553,0.00532632,-0.00213053,-0.02450108,-0.13407530,-0.32920274,9.36132908,-0.00724947,-0.00608002,-0.28612748
4972.341600,0.98977083,-0.00402499,-0.00248545,-0.14258789,-0.00958738,-0.00106526,-0.00532632,-0.13407530,-0.32920274,9.36132908,-0.00725904,-0.00606791,-0.28613225
4972.343592,0.98977041,-0.00402870,-0.00249233,-0.14259107,-0.00426106,-0.02130529,0.00106526,-0.08259996,-0.29688102,9.41639519,-0.00726440,-0.00608262,-0.28613865
4972.345663,0.98976946,-0.00403670,-0.00250254,-0.14259724,-0.00106526,-0.01597896,-0.00852211,-0.08259996,-0.29688102,9.41639519,-0.00727729,-0.00610516,-0.28615099
4972.347632,0.98976928,-0.00403997,-0.00249944,-0.14259797,0.00319579,-0.00639159,0.00213053,-0.04908114,-0.29807812,9.41400146,-0.00728464,-0.00609996,-0.28615245
4972.349597,0.98976934,-0.00403097,-0.00250098,-0.14259784,0.00000000,-0.00532632,0.00639159,-0.04908114,-0.29807812,9.41400146,-0.00726638,-0.00610044,-0.28615221
4972.351545,0.98976958,-0.00402881,-0.00249791,-0.14259659,0.01171791,0.00213053,-0.00745685,-0.04908114,-0.29807812,9.41400146,-0.00726300,-0.00609374,-0.28614977
4972.353264,0.98977029,-0.00402102,-0.00248909,-0.14259188,0.01065264,-0.00852211,0.00745685,-0.09935937,-0.33638534,9.46667385,-0.00725013,-0.00607403,-0.28614032
4972.355548,0.98977077,-0.00402251,-0.00249505,-0.14258827,-0.00639159,-0.01171791,0.00106526,-0.09935937,-0.33638534,9.46667385,-0.00725140,-0.00608622,-0.28613296
4972.357531,0.98977137,-0.00400643,-0.00249489,-0.14258465,0.01278317,0.00426106,0.00319579,-0.07422026,-0.23104046,9.43914032,-0.00721963,-0.00608129,-0.28612575
4972.359545,0.98977464,-0.00400430,-0.00248806,-0.14256184,0.00000000,-0.00639159,0.02450108,-0.07422026,-0.23104046,9.43914032,-0.00721749,-0.00606699,-0.28607970
4972.361582,0.98977494,-0.00399885,-0.00249458,-0.14255995,-0.00106526,-0.00532632,-0.00213053,-0.07422026,-0.23104046,9.43914032,-0.00720487,-0.00607833,-0.28607592
4972.363594,0.98977643,-0.00399707,-0.00247796,-0.14254996,-0.00319579,0.01597896,0.01278317,-0.03112462,-0.17477672,9.43554878,-0.00720614,-0.00604485,-0.28605583
4972.365577,0.98977780,-0.00399649,-0.00248719,-0.14253999,0.00106526,-0.02130529,0.00958738,-0.03112462,-0.17477672,9.43554878,-0.00720243,-0.00606288,-0.28603566
4972.367395,0.98977834,-0.00399193,-0.00249188,-0.14253654,0.00639159,-0.00852211,0.00426106,-0.03591302,-0.23702596,9.41878986,-0.00719207,-0.00607084,-0.28602862
4972.369393,0.98978144,-0.00399013,-0.00249211,-0.14251465,-0.00319579,-0.00319579,0.02769687,-0.03591302,-0.23702596,9.41878986,-0.00718859,-0.00607062,-0.28598443
4972.371399,0.98978412,-0.00398355,-0.00250717,-0.14249627,0.00745685,-0.01597896,0.01171791,-0.03591302,-0.23702596,9.41878986,-0.00717138,-0.00609843,-0.28594726
4972.373829,0.98978591,-0.00397824,-0.00251156,-0.14248441,0.01704423,-0.00852211,0.00639159,-0.01077391,-0.22984336,9.32541561,-0.00715968,-0.00610552,-0.28592330
4972.375346,0.98978877,-0.00397946,-0.00251766,-0.14246446,-0.00426106,-0.01917476,0.01704423,-0.01077391,-0.22984336,9.32541561,-0.00716049,-0.00611781,-0.28588298
4972.377430,0.98979163,-0.00397102,-0.00253551,-0.14244397,0.00213053,-0.02450108,0.00745685,0.01795651,-0.20829555,9.31105042,-0.00713883,-0.00615059,-0.28584149
4972.379426,0.98979467,-0.00396340,-0.00254104,-0.14242266,0.00852211,-0.01065264,0.02130529,0.01795651,-0.20829555,9.31105042,-0.00712230,-0.00615922,-0.28579843
4972.381586,0.98979884,-0.00395903,-0.00255203,-0.14239378,0.00106526,-0.02343581,0.02982740,0.01795651,-0.20829555,9.31105042,-0.00711071,-0.00617951,-0.28574008
4972.383386,0.98980218,-0.00395717,-0.00256112,-0.14237069,-0.00213053,-0.01065264,0.02343581,-0.03591302,-0.22026655,9.37449646,-0.00710458,-0.00619682,-0.28569338
4972.385488,0.98980743,-0.00394987,-0.00256418,-0.14233464,0.00426106,-0.01065264,0.03834952,-0.03591302,-0.22026655,9.37449646,-0.00708948,-0.00620054,-0.28562054
4972.387271,0.98981053,-0.00394611,-0.00257128,-0.14231266,0.00426106,-0.01704423,0.01491370,-0.02513912,-0.21308395,9.33978081,-0.00708014,-0.00621337,-0.28557611
4972.389559,0.98981243,-0.00395710,-0.00257159,-0.14229894,-0.00532632,0.00106526,0.00852211,-0.02513912,-0.21308395,9.33978081,-0.00710190,-0.00621700,-0.28554833
4972.391393,0.98981529,-0.00396189,-0.00256726,-0.14227909,-0.01491370,0.00532632,0.01491370,-0.02513912,-0.21308395,9.33978081,-0.00711274,-0.00620966,-0.28550822
4972.393539,0.98981756,-0.00396796,-0.00258343,-0.14226307,0.00958738,-0.02663161,0.01065264,0.02274492,-0.17836803,9.36132908,-0.00712025,-0.00624327,-0.28547573
4972.395565,0.98982018,-0.00396782,-0.00258767,-0.14224477,0.00213053,-0.00639159,0.02130529,0.02274492,-0.17836803,9.36132908,-0.00711888,-0.00625151,-0.28543875
4972.397374,0.98982334,-0.00397482,-0.00259197,-0.14222261,-0.01704423,-0.02024002,0.01597896,0.00598550,-0.28490999,9.46906757,-0.00713166,-0.00626184,-0.28539392
4972.399338,0.98982626,-0.00398145,-0.00260662,-0.14220187,-0.01065264,-0.02343581,0.01810949,0.00598550,-0.28490999,9.46906757,-0.00714075,-0.00629258,-0.28535187
4972.401351,0.98982972,-0.00398111,-0.00260549,-0.14217788,0.00213053,0.00426106,0.02237055,-0.04309563,-0.28131869,9.52892303,-0.00714057,-0.00629007,-0.28530338
4972.403538,0.98983270,-0.00397647,-0.00262157,-0.14215684,0.00319579,-0.02556634,0.02130529,-0.04309563,-0.28131869,9.52892303,-0.00712694,-0.00632043,-0.28526080
4972.405247,0.98983473,-0.00397217,-0.00263062,-0.14214277,-0.00426106,-0.01384844,0.01491370,-0.04309563,-0.28131869,9.52892303,-0.00711593,-0.00633703,-0.28523239
4972.407574,0.98983884,-0.00396304,-0.00262984,-0.14211422,0.00319579,0.00426106,0.02876214,-0.00239420,-0.28371289,9.59236908,-0.00709827,-0.00633269,-0.28517479
4972.409276,0.98984277,-0.00396060,-0.00262605,-0.14208718,0.00213053,-0.00639159,0.01704423,-0.00239420,-0.28371289,9.59236908,-0.00709468,-0.00632429,-0.28512016
4972.411570,0.98984653,-0.00396665,-0.00263184,-0.14206029,-0.00745685,-0.01278317,0.02024002,-0.00957681,-0.33279404,9.58159542,-0.00710519,-0.00633729,-0.28506574
4972.413526,0.98985016,-0.00395098,-0.00262681,-0.14203566,0.01065264,0.00106526,0.01917476,-0.00957681,-0.33279404,9.58159542,-0.00707576,-0.00632271,-0.28501612
4972.415585,0.98985422,-0.00393471,-0.00263904,-0.14200810,0.02343581,-0.02450108,0.02450108,-0.00957681,-0.33279404,9.58159542,-0.00704025,-0.00634209,-0.28496045
4972.417624,0.98985648,-0.00392239,-0.00264562,-0.14199217,0.01065264,-0.00319579,0.01810949,0.00837971,-0.35194764,9.55525875,-0.00701408,-0.00635151,-0.28492832
4972.419383,0.98986048,-0.00391484,-0.00265188,-0.14196452,0.00745685,-0.01491370,0.02450108,0.00837971,-0.35194764,9.55525875,-0.00699754,-0.00636156,-0.28487247
4972.421401,0.98986363,-0.00390030,-0.00266411,-0.14194274,0.01810949,-0.02237055,0.02130529,-0.03471592,-0.30286652,9.45350552,-0.00696542,-0.00638149,-0.28482851
4972.423766,0.98986489,-0.00389569,-0.00266795,-0.14193395,0.00958738,-0.01171791,0.01597896,-0.03471592,-0.30286652,9.45350552,-0.00695526,-0.00638773,-0.28481075
4972.425174,0.98987156,-0.00385959,-0.00266973,-0.14188816,0.01704423,0.00000000,0.02982740,-0.03471592,-0.30286652,9.45350552,-0.00688359,-0.00638069,-0.28471839
4972.427518,0.98987532,-0.00384166,-0.00266695,-0.14186250,0.01384844,-0.00106526,0.02237055,-0.04788403,-0.30166942,9.38886166,-0.00684905,-0.00636992,-0.28466669
4972.429298,0.98987955,-0.00381995,-0.00266454,-0.14183374,0.01491370,0.00639159,0.03089266,-0.04788403,-0.30166942,9.38886166,-0.00680692,-0.00635878,-0.28460872
4972.431359,0.98988414,-0.00379830,-0.00265980,-0.14180185,0.02024002,-0.00426106,0.03515372,-0.04908114,-0.23343466,9.36611748,-0.00676561,-0.00634305,-0.28454444
4972.433262,0.98988754,-0.00377883,-0.00266725,-0.14177866,0.01704423,-0.01597896,0.01917476,-0.04908114,-0.23343466,9.36611748,-0.00672511,-0.00635211,-0.28449771
4972.435430,0.98989266,-0.00376032,-0.00265810,-0.14174414,0.01704423,0.01171791,0.03941478,-0.04908114,-0.23343466,9.36611748,-0.00669127,-0.00632852,-0.28442812
4972.437402,0.98989773,-0.00373959,-0.00266437,-0.14170885,0.01917476,-0.01278317,0.03195793,-0.01915361,-0.25498247,9.39484787,-0.00664868,-0.00633482,-0.28435689
4972.439555,0.98990238,-0.00372815,-0.00266784,-0.14167711,0.01065264,-0.00532632,0.03302319,-0.01915361,-0.25498247,9.39484787,-0.00662524,-0.00633823,-0.28429285
4972.441536,0.98990810,-0.00371656,-0.00267172,-0.14163692,0.01171791,-0.01597896,0.04793689,-0.03591302,-0.27413610,9.48462963,-0.00660145,-0.00634236,-0.28421172
4972.443393,0.98991328,-0.00370327,-0.00267806,-0.14160095,0.01491370,-0.00639159,0.03302319,-0.03591302,-0.27413610,9.48462963,-0.00657359,-0.00635091,-0.28413907
4972.445552,0.98991913,-0.00369449,-0.00267126,-0.14156036,0.00958738,0.00426106,0.04048004,-0.03591302,-0.27413610,9.48462963,-0.00655839,-0.00633469,-0.28405714
4972.447583,0.98992592,-0.00368285,-0.00267111,-0.14151338,0.00106526,-0.00639159,0.04261057,-0.05985504,-0.29568392,9.50498104,-0.00653568,-0.00633078,-0.28396228
4972.449442,0.98993033,-0.00367284,-0.00267581,-0.14148264,0.00745685,-0.00639159,0.02663161,-0.05985504,-0.29568392,9.50498104,-0.00651473,-0.00633707,-0.28390023
4972.451483,0.98993582,-0.00365482,-0.00267390,-0.14144480,0.02237055,0.00426106,0.03834952,-0.06464344,-0.29328972,9.65701294,-0.00647982,-0.00632792,-0.28382394
4972.453574,0.98994243,-0.00364484,-0.00267651,-0.14139880,0.01065264,-0.01810949,0.04154531,-0.06464344,-0.29328972,9.65701294,-0.00645963,-0.00632997,-0.28373104
4972.455396,0.98994732,-0.00363499,-0.00268950,-0.14136419,0.00532632,-0.01065264,0.02876214,-0.06464344,-0.29328972,9.65701294,-0.00643667,-0.00635268,-0.28366107
4972.457404,0.98995292,-0.00361942,-0.00269282,-0.14132568,0.01384844,-0.01278317,0.03941478,-0.10414778,-0.30526072,9.73003578,-0.00640515,-0.00635461,-0.28358337
4972.459485,0.98995876,-0.00361128,-0.00269916,-0.14128430,0.00745685,-0.01597896,0.04048004,-0.10414778,-0.30526072,9.73003578,-0.00638751,-0.00636460,-0.28349981
4972.461535,0.98996502,-0.00361091,-0.00270365,-0.14124015,-0.00319579,-0.01597896,0.04154531,-0.11372458,-0.28490999,9.64025307,-0.00638580,-0.00637308,-0.28341055
4972.463600,0.98997176,-0.00360719,-0.00270409,-0.14119349,-0.00426106,-0.00319579,0.04261057,-0.11372458,-0.28490999,9.64025307,-0.00637861,-0.00637262,-0.28331631
4972.465600,0.98997772,-0.00360579,-0.00271656,-0.14115132,0.00639159,-0.02450108,0.04048004,-0.11372458,-0.28490999,9.64025307,-0.00637258,-0.00639664,-0.28323111
4972.467617,0.98998177,-0.00360463,-0.00274269,-0.14112259,0.00532632,-0.02876214,0.02343581,-0.08978257,-0.17597382,9.48822117,-0.00636311,-0.00644787,-0.28317299
4972.469585,0.98998767,-0.00360389,-0.00275341,-0.14108095,-0.00852211,-0.02130529,0.04048004,-0.08978257,-0.17597382,9.48822117,-0.00635888,-0.00646861,-0.28308874
4972.471604,0.98999351,-0.00361534,-0.00277692,-0.14103934,-0.00852211,-0.03089266,0.03941478,-0.09337386,-0.10175357,9.61152267,-0.00637520,-0.00651812,-0.28300455
4972.473815,0.98999882,-0.00363386,-0.00280054,-0.14100124,-0.01810949,-0.03302319,0.02982740,-0.09337386,-0.10175357,9.61152267,-0.00640546,-0.00656988,-0.28292733
4972.475542,0.99000442,-0.00365470,-0.00281356,-0.14096116,-0.01491370,-0.03621899,0.03941478,-0.09337386,-0.10175357,9.61152267,-0.00644331,-0.00660127,-0.28284615
4972.477283,0.99000800,-0.00367309,-0.00285027,-0.14093496,-0.02237055,-0.04261057,0.02130529,-0.11611878,-0.16879122,9.66180134,-0.00646956,-0.00667896,-0.28279296
4972.479518,0.99001318,-0.00368982,-0.00285837,-0.14089771,-0.01065264,-0.02237055,0.03408846,-0.11611878,-0.16879122,9.66180134,-0.00650066,-0.00669947,-0.28271756
