t_sys,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
3295.565650901,-0.009587379,-0.004261057,0.003195793,-0.555454791,0.412999779,9.318233490
3295.567626138,0.000000000,-0.013848436,0.002130529,-0.569819987,0.354341865,9.384073257
3295.569642843,0.000000000,-0.008522115,-0.015978964,-0.569819987,0.354341865,9.384073257
3295.571466580,-0.010652643,-0.015978964,0.010652643,-0.556651890,0.360327363,9.294290543
3295.573399860,-0.010652643,-0.006391586,-0.004261057,-0.556651890,0.360327363,9.294290543
3295.575474734,-0.002130529,-0.007456850,0.005326321,-0.556651890,0.360327363,9.294290543
3295.577636077,-0.005326321,-0.011717907,-0.001065264,-0.559046090,0.389057785,9.337387085
3295.579484036,-0.017044229,-0.008522115,0.000000000,-0.559046090,0.389057785,9.337387085
3295.581643164,-0.004261057,-0.009587379,-0.003195793,-0.550666392,0.356736064,9.336189270
3295.583651756,-0.001065264,-0.006391586,-0.006391586,-0.550666392,0.356736064,9.336189270
3295.585562454,0.000000000,-0.001065264,0.000000000,-0.550666392,0.356736064,9.336189270
3295.587566616,-0.012783172,-0.006391586,-0.004261057,-0.561440289,0.380678058,9.320627213
3295.589394611,-0.005326321,-0.009587379,-0.002130529,-0.561440289,0.380678058,9.320627213
3295.591391365,-0.005326321,0.001065264,0.012783172,-0.533906996,0.403422982,9.363722801
3295.593585534,0.005326321,-0.018109493,-0.011717907,-0.533906996,0.403422982,9.363722801
3295.595388174,-0.005326321,-0.010652643,-0.006391586,-0.533906996,0.403422982,9.363722801
3295.597392217,0.000000000,-0.003195793,0.002130529,-0.541089594,0.373495460,9.358934402
3295.599196314,-0.014913701,-0.009587379,-0.006391586,-0.541089594,0.373495460,9.358934402
3295.601526724,-0.009587379,-0.007456850,-0.011717907,-0.557848990,0.386663586,9.312247276
3295.603507371,-0.002130529,-0.008522115,0.000000000,-0.557848990,0.386663586,9.312247276
3295.605510342,-0.012783172,-0.012783172,0.006391586,-0.557848990,0.386663586,9.312247276
3295.607392396,-0.017044229,-0.009587379,0.002130529,-0.545877993,0.387860686,9.340977669
3295.609136078,0.000000000,-0.008522115,-0.005326321,-0.545877993,0.387860686,9.340977669
3295.611563705,-0.004261057,-0.012783172,-0.003195793,-0.566228688,0.367509961,9.339780807
3295.613342803,-0.009587379,-0.009587379,-0.005326321,-0.566228688,0.367509961,9.339780807
3295.615549026,0.004261057,-0.018109493,-0.002130529,-0.566228688,0.367509961,9.339780807
3295.617406089,-0.017044229,-0.007456850,0.000000000,-0.561440289,0.362721562,9.290699959
3295.619446216,0.002130529,-0.006391586,-0.005326321,-0.561440289,0.362721562,9.290699959
3295.621645000,-0.006391586,-0.013848436,-0.018109493,-0.541089594,0.371101260,9.415198326
3295.623528011,-0.004261057,-0.012783172,0.002130529,-0.541089594,0.371101260,9.415198326
3295.625373451,-0.003195793,-0.015978964,-0.011717907,-0.551863492,0.380678058,9.342175484
3295.627353756,-0.003195793,-0.007456850,0.007456850,-0.551863492,0.380678058,9.342175484
3295.629379381,-0.004261057,-0.010652643,-0.004261057,-0.551863492,0.380678058,9.342175484
3295.631367621,-0.004261057,-0.012783172,-0.002130529,-0.530315697,0.392649084,9.306262016
3295.633334173,-0.009587379,-0.002130529,0.009587379,-0.530315697,0.392649084,9.306262016
3295.635627932,-0.010652643,-0.011717907,-0.021305285,-0.539892495,0.369904160,9.372102737
3295.637491888,-0.011717907,-0.006391586,0.005326321,-0.539892495,0.369904160,9.372102737
3295.639604356,0.009587379,-0.018109493,-0.024501080,-0.539892495,0.369904160,9.372102737
3295.641569060,0.011717907,-0.009587379,-0.005326321,-0.582988143,0.397437483,9.318233490
3295.643291556,0.004261057,-0.001065264,-0.008522115,-0.582988143,0.397437483,9.318233490
3295.645470439,-0.004261057,-0.018109493,-0.005326321,-0.579396784,0.407014281,9.305065155
3295.647485513,-0.010652643,-0.007456850,-0.002130529,-0.579396784,0.407014281,9.305065155
3295.649395977,-0.005326321,-0.008522115,0.000000000,-0.579396784,0.407014281,9.305065155
3295.651452635,-0.003195793,-0.014913701,0.005326321,-0.566228688,0.361524463,9.390059471
3295.653493077,0.000000000,-0.010652643,-0.006391586,-0.566228688,0.361524463,9.390059471
3295.655492480,-0.006391586,-0.005326321,-0.001065264,-0.526724398,0.363918662,9.331400871
3295.657625524,-0.013848436,-0.010652643,0.005326321,-0.526724398,0.363918662,9.331400871
3295.659479190,-0.004261057,-0.010652643,-0.001065264,-0.526724398,0.363918662,9.331400871
3295.661642324,-0.004261057,-0.006391586,0.000000000,-0.555454791,0.378283858,9.308655739
3295.663458050,-0.015978964,-0.011717907,0.012783172,-0.555454791,0.378283858,9.308655739
3295.665404965,0.000000000,-0.001065264,-0.009587379,-0.561440289,0.374692559,9.343372345
3295.667378539,0.003195793,-0.005326321,-0.002130529,-0.561440289,0.374692559,9.343372345
3295.669416495,0.001065264,-0.021305285,-0.011717907,-0.561440289,0.374692559,9.343372345
3295.671596074,-0.002130529,0.000000000,0.004261057,-0.554257691,0.355538964,9.301473618
3295.673585334,-0.001065264,-0.014913701,-0.006391586,-0.554257691,0.355538964,9.301473618
3295.675627387,0.011717907,0.002130529,0.003195793,-0.560243189,0.390254885,9.337387085
3295.677478911,-0.010652643,-0.004261057,-0.007456850,-0.560243189,0.390254885,9.337387085
3295.679642719,-0.004261057,0.001065264,-0.001065264,-0.560243189,0.390254885,9.337387085
3295.681573408,-0.001065264,-0.002130529,0.005326321,-0.545877993,0.395043284,9.379284859
3295.683575102,-0.007456850,-0.008522115,0.001065264,-0.545877993,0.395043284,9.379284859
3295.685377019,-0.006391586,-0.013848436,0.005326321,-0.578199685,0.385466486,9.338583946
3295.687517309,-0.007456850,-0.008522115,0.000000000,-0.578199685,0.385466486,9.338583946
3295.689665553,-0.003195793,-0.008522115,0.000000000,-0.578199685,0.385466486,9.338583946
3295.691650967,0.000000000,-0.011717907,-0.006391586,-0.531512797,0.401028782,9.325415611
3295.693643486,-0.008522115,-0.006391586,-0.008522115,-0.531512797,0.401028782,9.325415611
3295.695660508,-0.009587379,-0.013848436,-0.010652643,-0.572214186,0.381875157,9.327810287
3295.697638828,-0.002130529,-0.002130529,-0.002130529,-0.572214186,0.381875157,9.327810287
3295.699374470,-0.009587379,-0.017044229,-0.003195793,-0.572214186,0.381875157,9.327810287
3295.701660050,-0.005326321,-0.018109493,0.000000000,-0.579396784,0.360327363,9.263166428
3295.703382441,-0.012783172,-0.005326321,0.002130529,-0.579396784,0.360327363,9.263166428
3295.705632703,-0.008522115,-0.011717907,-0.007456850,-0.566228688,0.377086759,9.367314339
3295.707638591,-0.012783172,-0.020240022,0.005326321,-0.566228688,0.377086759,9.367314339
3295.709586813,-0.008522115,-0.005326321,-0.004261057,-0.566228688,0.377086759,9.367314339
3295.711591835,-0.013848436,-0.009587379,0.002130529,-0.557848990,0.381875157,9.402029991
3295.713595253,-0.013848436,-0.002130529,-0.001065264,-0.557848990,0.381875157,9.402029991
3295.715576523,0.000000000,-0.018109493,-0.005326321,-0.553060591,0.397437483,9.308655739
3295.717216373,-0.002130529,-0.010652643,-0.007456850,-0.553060591,0.397437483,9.308655739
3295.719356179,0.002130529,-0.010652643,-0.010652643,-0.553060591,0.397437483,9.308655739
3295.721398687,-0.005326321,-0.010652643,-0.002130529,-0.531512797,0.380678058,9.362525940
3295.723431531,-0.001065264,-0.024501080,-0.009587379,-0.531512797,0.380678058,9.362525940
3295.725440087,-0.004261057,-0.014913701,-0.002130529,-0.553060591,0.361524463,9.342175484
3295.727436885,-0.001065264,-0.002130529,0.005326321,-0.553060591,0.361524463,9.342175484
3295.729641723,-0.018109493,-0.010652643,-0.006391586,-0.553060591,0.361524463,9.342175484
3295.731442758,-0.012783172,-0.008522115,0.000000000,-0.556651890,0.361524463,9.296685219
3295.733432297,0.006391586,-0.015978964,-0.008522115,-0.556651890,0.361524463,9.296685219
3295.735474005,-0.007456850,-0.001065264,0.001065264,-0.572214186,0.412999779,9.343372345
3295.737433579,0.010652643,-0.009587379,-0.002130529,-0.572214186,0.412999779,9.343372345
3295.739407627,-0.009587379,-0.005326321,0.002130529,-0.572214186,0.412999779,9.343372345
3295.741591369,-0.006391586,-0.011717907,-0.001065264,-0.559046090,0.407014281,9.362525940
3295.743584725,-0.011717907,-0.012783172,-0.002130529,-0.559046090,0.407014281,9.362525940
3295.745104666,0.001065264,-0.012783172,-0.003195793,-0.559046090,0.407014281,9.362525940
3295.747408964,-0.003195793,-0.004261057,-0.002130529,-0.543483794,0.403422982,9.293093681
3295.749397954,-0.015978964,-0.010652643,-0.003195793,-0.543483794,0.403422982,9.293093681
3295.751385452,-0.008522115,-0.010652643,0.001065264,-0.544680893,0.386663586,9.379284859
3295.753410284,0.000000000,-0.015978964,-0.008522115,-0.544680893,0.386663586,9.379284859
3295.755604203,-0.004261057,-0.020240022,-0.008522115,-0.569819987,0.392649084,9.334992409
3295.757393161,-0.001065264,-0.009587379,-0.003195793,-0.569819987,0.392649084,9.334992409
3295.759479303,0.004261057,-0.011717907,0.002130529,-0.569819987,0.392649084,9.334992409
3295.761401546,-0.015978964,-0.009587379,0.008522115,-0.548272192,0.381875157,9.283516884
3295.763481294,-0.002130529,-0.007456850,0.008522115,-0.548272192,0.381875157,9.283516884
3295.765571786,0.007456850,-0.017044229,-0.013848436,-0.549469292,0.365115762,9.354146004
3295.767377783,0.000000000,-0.012783172,0.012783172,-0.549469292,0.365115762,9.354146004
3295.769631614,-0.004261057,-0.012783172,0.001065264,-0.575805485,0.351947635,9.362525940
3295.771453126,0.009587379,-0.014913701,-0.006391586,-0.575805485,0.351947635,9.362525940
3295.773404162,-0.006391586,-0.007456850,-0.006391586,-0.575805485,0.351947635,9.362525940
3295.775383999,0.001065264,-0.014913701,-0.005326321,-0.572214186,0.391451985,9.289502144
3295.777631727,-0.006391586,-0.009587379,-0.003195793,-0.572214186,0.391451985,9.289502144
3295.779652441,-0.006391586,-0.010652643,-0.006391586,-0.562637389,0.408211380,9.367314339
3295.781631010,0.000000000,-0.008522115,0.000000000,-0.562637389,0.408211380,9.367314339
3295.783470756,-0.009587379,-0.010652643,-0.001065264,-0.562637389,0.408211380,9.367314339
3295.785625599,-0.002130529,-0.024501080,0.004261057,-0.554257691,0.369904160,9.332598686
3295.787600875,-0.010652643,0.005326321,0.002130529,-0.554257691,0.369904160,9.332598686
3295.789664727,0.008522115,-0.015978964,-0.001065264,-0.557848990,0.373495460,9.312247276
3295.791602895,-0.006391586,-0.008522115,-0.010652643,-0.557848990,0.373495460,9.312247276
3295.793401948,-0.008522115,0.002130529,0.002130529,-0.557848990,0.373495460,9.312247276
3295.795579638,-0.007456850,-0.011717907,-0.009587379,-0.550666392,0.373495460,9.376891136
3295.797587328,-0.011717907,-0.019174758,0.001065264,-0.550666392,0.373495460,9.376891136
3295.799529080,0.004261057,-0.015978964,-0.002130529,-0.556651890,0.381875157,9.306262016
3295.801372096,-0.008522115,-0.003195793,-0.002130529,-0.556651890,0.381875157,9.306262016
3295.803463674,-0.007456850,0.002130529,-0.006391586,-0.556651890,0.381875157,9.306262016
3295.805601482,-0.003195793,-0.002130529,0.002130529,-0.568622887,0.375889659,9.336189270
3295.807479988,0.001065264,-0.004261057,-0.007456850,-0.568622887,0.375889659,9.336189270
3295.809479677,-0.013848436,-0.011717907,-0.001065264,-0.541089594,0.381875157,9.390059471
3295.811384239,-0.004261057,-0.017044229,-0.011717907,-0.541089594,0.381875157,9.390059471
3295.813508863,-0.009587379,-0.014913701,-0.002130529,-0.541089594,0.381875157,9.390059471
3295.815656992,0.001065264,-0.009587379,0.002130529,-0.525527298,0.363918662,9.313444138
3295.817478791,-0.009587379,-0.008522115,-0.003195793,-0.525527298,0.363918662,9.313444138
3295.819372248,-0.008522115,-0.002130529,-0.004261057,-0.548272192,0.381875157,9.283516884
3295.821644719,-0.010652643,-0.006391586,0.001065264,-0.548272192,0.381875157,9.283516884
3295.823464951,-0.004261057,-0.009587379,-0.006391586,-0.548272192,0.381875157,9.283516884
3295.825677013,0.001065264,-0.011717907,0.002130529,-0.566228688,0.377086759,9.381679535
3295.827642804,-0.006391586,-0.014913701,-0.002130529,-0.566228688,0.377086759,9.381679535
3295.829390835,0.006391586,-0.019174758,-0.002130529,-0.554257691,0.381875157,9.303867340
3295.831814662,-0.010652643,0.005326321,0.010652643,-0.554257691,0.381875157,9.303867340
3295.833601793,0.001065264,-0.015978964,-0.004261057,-0.554257691,0.381875157,9.303867340
3295.835600272,-0.010652643,-0.008522115,-0.008522115,-0.568622887,0.397437483,9.318233490
3295.837372848,-0.012783172,-0.004261057,-0.005326321,-0.568622887,0.397437483,9.318233490
3295.839472657,-0.005326321,-0.001065264,-0.001065264,-0.545877993,0.377086759,9.337387085
3295.841596905,0.001065264,0.000000000,-0.009587379,-0.545877993,0.377086759,9.337387085
3295.843598131,-0.005326321,-0.012783172,0.003195793,-0.545877993,0.377086759,9.337387085
3295.845266114,-0.005326321,-0.011717907,0.000000000,-0.538695395,0.343567938,9.308655739
3295.847427371,-0.009587379,-0.008522115,0.005326321,-0.538695395,0.343567938,9.308655739
3295.849454314,-0.008522115,-0.017044229,-0.005326321,-0.556651890,0.387860686,9.331400871
3295.851450362,0.008522115,-0.015978964,-0.003195793,-0.556651890,0.387860686,9.331400871
3295.853434323,-0.012783172,-0.010652643,0.006391586,-0.556651890,0.387860686,9.331400871
3295.855590705,0.000000000,-0.007456850,0.000000000,-0.573411286,0.379480958,9.364919662
3295.857587369,-0.013848436,-0.012783172,-0.006391586,-0.573411286,0.379480958,9.364919662
3295.859597147,-0.010652643,-0.019174758,-0.002130529,-0.555454791,0.372298360,9.296685219
3295.861589769,-0.003195793,-0.015978964,-0.020240022,-0.555454791,0.372298360,9.296685219
3295.863366534,-0.010652643,-0.009587379,-0.001065264,-0.555454791,0.372298360,9.296685219
3295.865560436,-0.007456850,-0.014913701,-0.002130529,-0.533906996,0.373495460,9.364919662
3295.867560479,0.003195793,-0.010652643,-0.010652643,-0.533906996,0.373495460,9.364919662
3295.869445066,-0.011717907,-0.009587379,-0.007456850,-0.549469292,0.369904160,9.392453194
3295.871552191,0.001065264,-0.020240022,-0.011717907,-0.549469292,0.369904160,9.392453194
3295.873681277,0.003195793,-0.007456850,-0.004261057,-0.549469292,0.369904160,9.392453194
3295.875672414,-0.005326321,-0.005326321,0.000000000,-0.556651890,0.387860686,9.296685219
3295.877722816,-0.005326321,-0.013848436,-0.019174758,-0.556651890,0.387860686,9.296685219
3295.879654919,0.003195793,-0.002130529,-0.001065264,-0.513556242,0.367509961,9.370905876
3295.881448805,-0.005326321,-0.010652643,0.004261057,-0.513556242,0.367509961,9.370905876
3295.883435457,-0.012783172,-0.010652643,0.008522115,-0.513556242,0.367509961,9.370905876
3295.885329184,-0.012783172,-0.002130529,0.003195793,-0.553060591,0.367509961,9.330204010
3295.887558027,-0.014913701,-0.015978964,0.004261057,-0.553060591,0.367509961,9.330204010
3295.889387131,-0.001065264,-0.003195793,-0.008522115,-0.539892495,0.381875157,9.271546364
3295.891595957,-0.012783172,-0.008522115,0.002130529,-0.539892495,0.381875157,9.271546364
3295.893648408,-0.009587379,-0.008522115,-0.012783172,-0.539892495,0.381875157,9.271546364
3295.895639051,-0.005326321,-0.008522115,-0.005326321,-0.551863492,0.366312861,9.400833130
3295.897652425,-0.012783172,-0.004261057,0.000000000,-0.551863492,0.366312861,9.400833130
3295.899373652,-0.008522115,-0.009587379,-0.005326321,-0.544680893,0.363918662,9.357737541
3295.901626897,-0.002130529,-0.005326321,-0.001065264,-0.544680893,0.363918662,9.357737541
3295.903323291,0.007456850,-0.006391586,-0.005326321,-0.544680893,0.363918662,9.357737541
3295.905561797,0.000000000,-0.009587379,-0.007456850,-0.574608386,0.383072257,9.279925346
3295.907453872,-0.004261057,-0.014913701,-0.009587379,-0.574608386,0.383072257,9.279925346
3295.909572647,-0.013848436,-0.003195793,-0.005326321,-0.574608386,0.390254885,9.381679535
3295.911325083,-0.010652643,-0.014913701,-0.003195793,-0.574608386,0.390254885,9.381679535
3295.913592411,-0.009587379,-0.012783172,-0.005326321,-0.574608386,0.390254885,9.381679535
3295.915527412,0.004261057,-0.004261057,-0.003195793,-0.565031588,0.359130263,9.337387085
3295.917359256,-0.005326321,-0.013848436,0.008522115,-0.565031588,0.359130263,9.337387085
3295.919373535,0.001065264,-0.011717907,0.002130529,-0.551863492,0.369904160,9.300276756
3295.921293469,-0.004261057,-0.002130529,0.007456850,-0.551863492,0.369904160,9.300276756
3295.923541931,-0.006391586,-0.011717907,-0.006391586,-0.554257691,0.395043284,9.375694275
3295.925607417,-0.010652643,-0.003195793,0.008522115,-0.554257691,0.395043284,9.375694275
3295.927446302,-0.005326321,-0.008522115,-0.001065264,-0.554257691,0.395043284,9.375694275
3295.929579543,-0.006391586,-0.009587379,-0.003195793,-0.542286694,0.379480958,9.354146004
3295.931606150,-0.001065264,-0.022370551,-0.009587379,-0.542286694,0.379480958,9.354146004
3295.933614563,-0.008522115,-0.003195793,-0.002130529,-0.545877993,0.371101260,9.329007149
3295.935382369,-0.003195793,-0.019174758,0.000000000,-0.545877993,0.371101260,9.329007149
3295.937322060,-0.006391586,-0.011717907,-0.003195793,-0.545877993,0.371101260,9.329007149
3295.939588373,-0.006391586,-0.007456850,0.002130529,-0.555454791,0.379480958,9.408015251
3295.941647310,0.001065264,0.000000000,-0.008522115,-0.555454791,0.379480958,9.408015251
3295.943615626,-0.013848436,-0.006391586,0.007456850,-0.561440289,0.387860686,9.308655739
3295.945671720,-0.001065264,0.000000000,-0.005326321,-0.561440289,0.387860686,9.308655739
3295.947460534,0.003195793,-0.009587379,-0.002130529,-0.561440289,0.387860686,9.308655739
3295.949460996,-0.007456850,-0.005326321,-0.001065264,-0.550666392,0.380678058,9.283516884
3295.951445580,0.000000000,-0.014913701,0.006391586,-0.550666392,0.380678058,9.283516884
3295.953365544,-0.001065264,-0.006391586,-0.009587379,-0.553060591,0.369904160,9.362525940
3295.955449491,-0.007456850,-0.001065264,-0.006391586,-0.553060591,0.369904160,9.362525940
3295.957567896,-0.003195793,-0.007456850,0.002130529,-0.553060591,0.369904160,9.362525940
3295.959321262,-0.005326321,-0.011717907,-0.004261057,-0.557848990,0.384269387,9.366117477
3295.961444763,-0.009587379,-0.008522115,0.011717907,-0.557848990,0.384269387,9.366117477
3295.963337652,-0.009587379,-0.003195793,0.000000000,-0.548272192,0.396240383,9.344569206
3295.965565135,0.001065264,-0.021305285,-0.005326321,-0.548272192,0.396240383,9.344569206
3295.967490520,0.001065264,-0.005326321,-0.005326321,-0.548272192,0.396240383,9.344569206
3295.969466219,0.006391586,-0.018109493,-0.004261057,-0.557848990,0.385466486,9.393650055
3295.971252717,-0.009587379,0.004261057,0.003195793,-0.557848990,0.385466486,9.393650055
3295.973322218,0.007456850,-0.013848436,-0.009587379,-0.549469292,0.378283858,9.299078941
3295.975354222,0.004261057,-0.010652643,-0.007456850,-0.549469292,0.378283858,9.299078941
3295.977479002,-0.001065264,-0.003195793,0.002130529,-0.549469292,0.378283858,9.299078941
3295.979400882,-0.010652643,-0.007456850,0.000000000,-0.559046090,0.384269387,9.284713745
3295.981423914,-0.010652643,-0.002130529,-0.001065264,-0.559046090,0.384269387,9.284713745
3295.983392331,-0.005326321,-0.005326321,0.002130529,-0.538695395,0.374692559,9.352949142
3295.985425457,-0.007456850,-0.009587379,0.003195793,-0.538695395,0.374692559,9.352949142
3295.987422860,-0.006391586,-0.018109493,-0.002130529,-0.538695395,0.374692559,9.352949142
3295.989437279,-0.008522115,-0.011717907,0.003195793,-0.561440289,0.378283858,9.329007149
3295.991630930,0.004261057,-0.007456850,-0.011717907,-0.561440289,0.378283858,9.329007149
3295.993306716,-0.010652643,-0.018109493,-0.004261057,-0.566228688,0.385466486,9.367314339
3295.995488915,-0.002130529,-0.011717907,0.002130529,-0.566228688,0.385466486,9.367314339
3295.997409585,-0.008522115,-0.009587379,0.005326321,-0.566228688,0.385466486,9.367314339
3295.999459177,0.003195793,-0.011717907,-0.002130529,-0.588973641,0.392649084,9.373299599
3296.001480865,0.001065264,-0.017044229,-0.009587379,-0.588973641,0.392649084,9.373299599
3296.003203366,0.000000000,-0.011717907,-0.013848436,-0.567425787,0.391451985,9.308655739
3296.005364458,-0.004261057,-0.009587379,0.003195793,-0.567425787,0.391451985,9.308655739
3296.007455377,-0.005326321,-0.003195793,0.009587379,-0.567425787,0.391451985,9.308655739
3296.009449980,-0.001065264,0.000000000,-0.007456850,-0.539892495,0.385466486,9.336189270
3296.011347657,-0.003195793,0.010652643,0.008522115,-0.539892495,0.385466486,9.336189270
3296.013622153,0.005326321,-0.011717907,0.001065264,-0.571017087,0.386663586,9.344569206
3296.015423329,-0.011717907,-0.008522115,-0.006391586,-0.571017087,0.386663586,9.344569206
3296.017622475,0.003195793,-0.014913701,-0.002130529,-0.571017087,0.386663586,9.344569206
3296.019401667,-0.013848436,-0.018109493,-0.001065264,-0.579396784,0.390254885,9.290699959
3296.021363958,0.009587379,-0.014913701,-0.006391586,-0.579396784,0.390254885,9.290699959
3296.023609742,-0.014913701,-0.003195793,-0.002130529,-0.555454791,0.407014281,9.370905876
3296.025422548,-0.013848436,-0.009587379,-0.001065264,-0.555454791,0.407014281,9.370905876
3296.027590409,0.008522115,-0.006391586,-0.010652643,-0.555454791,0.407014281,9.370905876
3296.029405933,0.000000000,-0.015978964,-0.004261057,-0.557848990,0.377086759,9.339780807
3296.031421537,-0.004261057,-0.013848436,0.001065264,-0.557848990,0.377086759,9.339780807
3296.033432028,-0.014913701,-0.015978964,-0.001065264,-0.543483794,0.386663586,9.264363289
3296.035548637,0.002130529,0.004261057,0.002130529,-0.543483794,0.386663586,9.264363289
3296.037289419,-0.014913701,-0.007456850,0.007456850,-0.543483794,0.386663586,9.264363289
3296.039445565,-0.001065264,-0.022370551,-0.001065264,-0.556651890,0.403422982,9.369708061
3296.041570018,0.000000000,-0.002130529,-0.004261057,-0.556651890,0.403422982,9.369708061
3296.043398022,-0.011717907,-0.010652643,-0.001065264,-0.556651890,0.403422982,9.369708061
3296.045440993,-0.009587379,-0.008522115,-0.007456850,-0.563834488,0.354341865,9.334992409
3296.047407628,-0.004261057,-0.024501080,-0.008522115,-0.563834488,0.354341865,9.334992409
3296.049449601,-0.007456850,-0.009587379,-0.002130529,-0.569819987,0.360327363,9.293093681
3296.051463348,-0.003195793,-0.006391586,-0.006391586,-0.569819987,0.360327363,9.293093681
3296.053322955,-0.007456850,-0.009587379,-0.007456850,-0.556651890,0.390254885,9.386467934
3296.055353412,-0.003195793,-0.004261057,0.004261057,-0.556651890,0.390254885,9.386467934
3296.057485143,-0.004261057,-0.012783172,-0.004261057,-0.556651890,0.390254885,9.386467934
3296.059628478,-0.019174758,-0.005326321,-0.001065264,-0.562637389,0.398634583,9.333795547
3296.061442037,-0.005326321,-0.015978964,0.003195793,-0.562637389,0.398634583,9.333795547
3296.063580686,-0.002130529,-0.017044229,-0.010652643,-0.561440289,0.373495460,9.296685219
3296.065518009,-0.001065264,-0.013848436,0.002130529,-0.561440289,0.373495460,9.296685219
3296.067599385,0.001065264,-0.010652643,0.003195793,-0.561440289,0.373495460,9.296685219
3296.069617749,-0.009587379,-0.009587379,-0.005326321,-0.562637389,0.372298360,9.384073257
3296.071270829,-0.011717907,-0.019174758,0.001065264,-0.562637389,0.372298360,9.384073257
3296.073378786,-0.013848436,0.004261057,-0.003195793,-0.557848990,0.381875157,9.315838814
3296.075467989,-0.012783172,-0.007456850,0.004261057,-0.557848990,0.381875157,9.315838814
3296.077633474,0.000000000,-0.008522115,-0.006391586,-0.569819987,0.384269387,9.278728485
3296.079374020,-0.021305285,0.004261057,-0.003195793,-0.569819987,0.384269387,9.278728485
3296.081348991,-0.006391586,-0.014913701,-0.005326321,-0.569819987,0.384269387,9.278728485
3296.083658704,-0.001065264,-0.015978964,-0.008522115,-0.573411286,0.391451985,9.417592049
3296.085623786,-0.009587379,-0.002130529,0.005326321,-0.573411286,0.391451985,9.417592049
3296.087457023,0.010652643,-0.028762136,-0.012783172,-0.575805485,0.386663586,9.351752281
3296.089441642,-0.008522115,-0.009587379,-0.003195793,-0.575805485,0.386663586,9.351752281
3296.091340896,0.001065264,-0.019174758,-0.012783172,-0.575805485,0.386663586,9.351752281
3296.093486301,-0.002130529,-0.002130529,-0.007456850,-0.547075093,0.367509961,9.320627213
3296.095481366,0.001065264,-0.012783172,0.002130529,-0.547075093,0.367509961,9.320627213
3296.097357121,-0.002130529,-0.011717907,-0.005326321,-0.562637389,0.379480958,9.396044731
3296.099459397,-0.007456850,-0.007456850,-0.008522115,-0.562637389,0.379480958,9.396044731
3296.101479426,-0.008522115,-0.012783172,-0.002130529,-0.562637389,0.379480958,9.396044731
3296.103485817,-0.011717907,0.004261057,0.001065264,-0.574608386,0.377086759,9.301473618
3296.105437274,0.006391586,-0.012783172,-0.006391586,-0.574608386,0.377086759,9.301473618
3296.107617369,-0.005326321,-0.009587379,-0.006391586,-0.573411286,0.393846184,9.306262016
3296.109347456,-0.005326321,-0.018109493,0.000000000,-0.573411286,0.393846184,9.306262016
3296.111448161,-0.001065264,-0.010652643,0.000000000,-0.573411286,0.393846184,9.306262016
3296.113633671,-0.017044229,-0.015978964,-0.003195793,-0.565031588,0.395043284,9.388861656
3296.115365283,-0.002130529,-0.017044229,-0.008522115,-0.565031588,0.395043284,9.388861656
3296.117635590,-0.011717907,-0.005326321,0.001065264,-0.556651890,0.374692559,9.299078941
3296.119629750,-0.010652643,-0.010652643,-0.003195793,-0.556651890,0.374692559,9.299078941
3296.121470538,-0.006391586,-0.012783172,0.000000000,-0.556651890,0.374692559,9.299078941
3296.123623734,-0.018109493,-0.003195793,0.002130529,-0.547075093,0.383072257,9.314641953
3296.125581658,0.012783172,-0.013848436,-0.011717907,-0.547075093,0.383072257,9.314641953
3296.127321912,-0.007456850,-0.003195793,0.005326321,-0.554257691,0.369904160,9.373299599
3296.129638645,-0.014913701,-0.018109493,-0.003195793,-0.554257691,0.369904160,9.373299599
3296.131419394,-0.010652643,-0.005326321,-0.006391586,-0.554257691,0.369904160,9.373299599
3296.133637110,0.003195793,-0.026631609,-0.005326321,-0.535104096,0.395043284,9.269151688
3296.135647190,0.000000000,-0.012783172,-0.002130529,-0.535104096,0.395043284,9.269151688
3296.137621239,-0.012783172,0.000000000,-0.006391586,-0.580593884,0.395043284,9.345766068
3296.139436060,0.000000000,-0.018109493,-0.006391586,-0.580593884,0.395043284,9.345766068
3296.141645976,-0.014913701,-0.006391586,-0.005326321,-0.580593884,0.395043284,9.345766068
3296.143604022,0.000000000,-0.014913701,-0.001065264,-0.560243189,0.391451985,9.356540680
3296.145648185,-0.009587379,-0.009587379,0.001065264,-0.560243189,0.391451985,9.356540680
3296.147598058,-0.003195793,-0.006391586,-0.004261057,-0.553060591,0.399831682,9.309853554
3296.149616927,-0.005326321,-0.010652643,-0.011717907,-0.553060591,0.399831682,9.309853554
3296.151611171,-0.009587379,-0.005326321,0.003195793,-0.553060591,0.399831682,9.309853554
3296.153280231,-0.004261057,-0.015978964,0.007456850,-0.541089594,0.384269387,9.346963882
3296.155476878,-0.007456850,0.001065264,0.010652643,-0.541089594,0.384269387,9.346963882
3296.157432839,-0.003195793,-0.007456850,0.004261057,-0.554257691,0.374692559,9.344569206
3296.159458600,0.001065264,-0.010652643,-0.002130529,-0.554257691,0.374692559,9.344569206
3296.161452542,-0.007456850,-0.001065264,-0.002130529,-0.554257691,0.374692559,9.344569206
3296.163454254,-0.006391586,-0.014913701,-0.003195793,-0.544680893,0.404620081,9.271546364
3296.165376304,-0.012783172,-0.010652643,0.009587379,-0.544680893,0.404620081,9.271546364
